sample_id,group_id,split_role,variant_id,intended_temperature_bin,realized_temperature_bin,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,projected_peak_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,support_coordinate_sha256,layout_hash,solve_and_write_seconds
rb_g001_v2,rb_g001,train,v2,1,1,7.000000000000001,1000.0,333.33,81.39120461140027,52.332213527601056,54.26371961674716,81.37840299685871,0.9081125588080176,0.09188744122970656,-3.7724109550448955e-11,9.086516157891112e-11,1191,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.5623542579996865
rb_g001_v3,rb_g001,train,v3,1,1,7.000000000000001,1000.0,500.0,80.36754392581668,50.4617719399063,52.8703543992879,80.29291923919567,0.899067315977291,0.10093268406085218,-3.8143123580271416e-11,9.204751809012072e-11,1196,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.5527843430172652
rb_g001_v4,rb_g001,train,v4,2,2,16.5,2050.0,500.0,117.24447716851012,62.24623730093004,65.24417884334528,116.98693763951121,0.9467339869385798,0.05326601307795611,-1.6535877044747615e-11,1.1924611964321124e-10,1172,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.5386467720090877
rb_g001_v5,rb_g001,train,v5,2,3,17.0,2050.0,1000.0,120.57027787719227,61.569781015866695,65.53958704211524,120.27419281106728,0.9405827101359502,0.05941728988032039,-1.6270618839170686e-11,1.146618309076657e-10,1173,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.4612574630009476
rb_g001_v6,rb_g001,train,v6,3,,24.999999999999993,2500.0,1000.0,158.7265644667304,75.57386590350674,80.47670960728259,158.5363967509698,0.9502340696492904,0.04976593036285581,-1.2146168515414506e-11,1.1114076280478754e-10,1169,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.448770577000687
rb_g001_v7,rb_g001,train,v7,3,,25.000000000000004,2500.0,1000.0,159.86156426955472,75.5953412531245,80.50355147646717,159.66323946201396,0.9502121879222485,0.049787812090110156,-1.2358594148054178e-11,1.1110954663352035e-10,1171,aa53d971f65f325e8b7ab250b179ef5d310a6ef155eef674d30c4bc942aba0f9,0351666a3017ea503704355fecf48b75a51f0e48117fba53b5ce1289e2c46c0e,1.4766528659965843
rb_g002_v0,rb_g002,train,v0,0,0,1.8000000000000003,333.33,333.33,44.82036302900832,33.85614574512714,35.11157884064115,44.79742956970938,0.7698969216236946,0.2301030785183142,-1.4200878127744607e-10,7.651832600646192e-11,1195,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.4811771499807946
rb_g002_v1,rb_g002,train,v1,0,0,2.5,500.0,333.33,46.501498786072375,34.04216984735499,35.297768792191285,46.4667209862788,0.8331454918460105,0.16685450826069642,-1.0670695438363965e-10,7.974275660455404e-11,1200,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.5634239419887308
rb_g002_v2,rb_g002,train,v2,1,1,7.000000000000001,1000.0,333.33,77.16135311624828,52.475701446477,54.3859661501317,77.06147277223772,0.9076947061232933,0.09230529391439188,-3.768515658261354e-11,9.000439368959359e-11,1193,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.535367580014281
rb_g002_v3,rb_g002,train,v3,1,1,6.999999999999998,1000.0,500.0,75.56693507284893,50.5878162775161,52.975602414725216,75.47388502903277,0.8986377744242138,0.10136222561316323,-3.737700625196438e-11,9.262187954536981e-11,1193,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.518624207994435
rb_g002_v4,rb_g002,train,v4,2,2,16.499999999999996,2050.0,500.0,103.74047460399993,62.54528194961433,65.46534977020633,103.53381286713204,0.9463166159242965,0.053683384092797416,-1.7093888594173005e-11,1.1713391223857757e-10,1165,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.554668586992193
rb_g002_v5,rb_g002,train,v5,2,2,17.0,2050.0,1000.0,106.82010971569099,61.845831129614396,65.73500418419827,106.19520376499258,0.9401363912144598,0.0598636088015827,-1.6042448415439192e-11,1.1565483430084494e-10,1167,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.5323861830111127
rb_g002_v6,rb_g002,train,v6,3,3,25.0,2500.0,1000.0,138.42795559990486,76.00829241890222,80.77865437940127,138.10325648173352,0.9497600488206099,0.05023995119064262,-1.125252779843322e-11,1.110984992289168e-10,1174,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.4885285590135027
rb_g002_v7,rb_g002,train,v7,3,3,25.0,2500.0,1000.0,139.6395878777305,76.01017585010798,80.7797317211343,139.30662159329324,0.9497580444269142,0.05024195558497568,-1.1889946804899409e-11,1.0921197304967416e-10,1168,2cd1b1b17d1607f1615c6b59dc7c55f8a233341300df1ee7a17fb34a16156ecd,ace7cc565b95d70fb1f6ae519bb4a0e8131a8b60a72aef012991b5cebef8fbe8,1.5124734390119556
rb_g003_v0,rb_g003,train,v0,0,0,1.8,333.33,333.33,44.70320264196363,33.84282882387191,35.09998545206754,44.642285613590275,0.7700695901734872,0.22993040996885777,-1.423450246562652e-10,7.662984699106258e-11,1188,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.5210364480153657
rb_g003_v1,rb_g003,train,v1,0,0,2.5,500.0,333.33,46.425995945630234,34.0191915763089,35.277823228413574,46.33144587400642,0.8333458105451683,0.16665418956232306,-1.0749137135945829e-10,7.845569566416734e-11,1183,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.56845923900255
rb_g003_v2,rb_g003,train,v2,1,1,6.999999999999999,1000.0,333.33,77.6122332898862,52.388707105119465,54.31154341705577,77.32707392989744,0.9079474549632236,0.09205254507465715,-3.7880746158894656e-11,9.004911692793029e-11,1186,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.576445621001767
rb_g003_v3,rb_g003,train,v3,1,1,7.0,1000.0,500.0,76.62198559672595,50.511519739165806,52.91139324755905,76.33860396531651,0.8988976769948895,0.10110232304399044,-3.888001032237298e-11,9.097036131809336e-11,1174,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.5406081670080312
rb_g003_v4,rb_g003,train,v4,2,2,16.5,2050.0,500.0,106.38904454915195,62.36484613259405,65.31546902481205,105.77109803637751,0.9465686585811294,0.05343134143597266,-1.7102003315189354e-11,1.1464120068581269e-10,1169,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.535733940982027
rb_g003_v5,rb_g003,train,v5,2,2,17.000000000000004,2050.0,1000.0,106.83173112352267,61.68886113337398,65.59704181944768,106.26324011189371,0.9403913232923392,0.05960867672419831,-1.6537503392843222e-11,1.1532668836011506e-10,1165,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.5046501909964718
rb_g003_v6,rb_g003,train,v6,3,3,25.000000000000004,2500.0,1000.0,139.1629550949434,75.75726851488729,80.56246509855323,138.29269156398527,0.950034150209243,0.049965849802473906,-1.171684971268405e-11,1.1037561135389928e-10,1167,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.5045764120004606
rb_g003_v7,rb_g003,train,v7,3,3,25.0,2500.0,1000.0,139.89690288415744,75.76013576597283,80.57173078818117,139.03688780179493,0.9500305028948809,0.04996949711723419,-1.2115055625372406e-11,1.1006461689644924e-10,1165,cfb7a8e0009835c0b6054fb45732031a2ed22e4c8bb45c9ffd062e80f047b40e,42ba6f67cbcae5495b73a2c28643e1a8fcac3dd9f7bb5cb4b7d7692a7578b783,1.4851902139780577
rb_g004_v0,rb_g004,train,v0,0,0,1.7999999999999998,333.33,333.33,44.331212570544494,33.842342080984395,35.0987396477673,44.27689835392255,0.7700759650097441,0.22992403513229917,-1.4204329070979485e-10,7.700950466056777e-11,1201,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.5661555000115186
rb_g004_v1,rb_g004,train,v1,0,0,2.4999999999999996,500.0,333.33,45.37465336860072,34.01822825693537,35.27482222982922,45.30053757449804,0.833354163711905,0.16664583639677238,-1.0867728938990241e-10,8.058634552529656e-11,1205,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.5505144579801708
rb_g004_v2,rb_g004,train,v2,1,1,6.999999999999998,1000.0,333.33,73.76733289537981,52.384464969669146,54.29393953216469,73.18235716227042,0.9079595086323579,0.09204049140538292,-3.7740810476805115e-11,9.19984065180954e-11,1201,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.5637520340096671
rb_g004_v3,rb_g004,train,v3,1,1,7.0,1000.0,500.0,71.92046226534728,50.504293256202416,52.89056087531792,71.72511807165029,0.8989217858248351,0.10107821421313198,-3.7967042208565867e-11,9.236279109580246e-11,1187,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.4826727900072
rb_g004_v4,rb_g004,train,v4,2,2,16.499999999999996,2050.0,500.0,98.58851019683533,62.34825734610698,65.248188502386,97.5738575229023,0.9465925961556445,0.053407403861554674,-1.7199231937648953e-11,1.191935427548147e-10,1175,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.4690949479991104
rb_g004_v5,rb_g004,train,v5,2,2,16.999999999999996,2050.0,1000.0,101.8458802627132,61.66298329649958,65.53132912428205,100.75530072500084,0.9404329537106003,0.05956704630580207,-1.6402343535680625e-11,1.1637919838685788e-10,1176,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.4514590300095733
rb_g004_v6,rb_g004,train,v6,3,3,24.999999999999993,2500.0,1000.0,127.32465008082659,75.73199463734505,80.46749020489654,125.83267901437443,0.9500615498418223,0.049938450170371,-1.2193295262363794e-11,1.1131488127382114e-10,1169,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.4713401410263032
rb_g004_v7,rb_g004,train,v7,3,,24.999999999999993,2500.0,1000.0,151.5459357357031,75.74431583927604,80.48486180972102,148.98679888659376,0.9500479744509477,0.049952025561248746,-1.2196395005048547e-11,1.1050074377072052e-10,1164,2026be472ab51eeba73bdc74cc05903c39dbb1be4d7e9b370f6d2317dd97ded0,6643cc2884ba92edc2317151eb82c45aadd551b9782520763bef0675cfa92f72,1.4877168709936086
rb_g005_v0,rb_g005,train,v0,0,0,1.8000000000000003,333.33,333.33,44.36931384991834,33.84026085709653,35.09836414950644,44.31938985717068,0.770102666431324,0.22989733371422563,-1.4554962173778877e-10,7.681868475631941e-11,1207,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.5524922490003519
rb_g005_v1,rb_g005,train,v1,0,0,2.5,500.0,333.33,48.15943259554439,34.01547700305822,35.27558188077082,48.06334653352235,0.8333782369431161,0.16662176316343502,-1.0655107907098227e-10,7.760501886594423e-11,1183,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.5420569209964015
rb_g005_v2,rb_g005,train,v2,1,1,6.999999999999999,1000.0,333.33,79.10375818303419,52.37365357200935,54.30038379972619,79.00300455225329,0.9079914487837275,0.09200855125347651,-3.7204001784069924e-11,8.942155622841278e-11,1180,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.5342658199951984
rb_g005_v3,rb_g005,train,v3,1,1,7.0,1000.0,500.0,76.2383841853474,50.49978503501331,52.90230212693434,76.22285708503136,0.8989377773655383,0.10106222267146837,-3.7006635850949414e-11,9.0157594141891e-11,1135,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.461109444993781
rb_g005_v4,rb_g005,train,v4,2,2,16.5,2050.0,500.0,107.92608063961012,62.34208743529197,65.30930177628456,107.89120129388118,0.9466005107026607,0.0533994893136291,-1.628976415037359e-11,1.1539052024847374e-10,1126,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.4894741600146517
rb_g005_v5,rb_g005,train,v5,2,2,17.0,2050.0,1000.0,111.49588583347077,61.6665712238299,65.60160770016238,111.45615482340872,0.9404263881319089,0.05957361188461001,-1.651895613760831e-11,1.1276638370873904e-10,1161,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.480964326998219
rb_g005_v6,rb_g005,train,v6,3,3,25.0,2500.0,1000.0,143.28990480511135,75.72102525112116,80.57796213036458,143.24340368265297,0.9500734598314,0.04992654018088549,-1.2285479300544466e-11,1.1081775409921903e-10,1160,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.5086855239933357
rb_g005_v7,rb_g005,train,v7,3,3,24.999999999999993,2500.0,1000.0,136.8548460484024,75.71556186282528,80.57129667737287,136.19625745298293,0.9500794314278831,0.0499205685833205,-1.1203553640370959e-11,1.1042863818676777e-10,1169,1164cc429c543125455f268ef619b54ff812ebb7d12e3145f64678989ebb1007,028f6e4cdab561e1914e8abf5ee9c47a70bd1a775a8b3000a158b3d05c390104,1.4826096080068965
rb_g006_v0,rb_g006,train,v0,0,0,1.8000000000000003,333.33,333.33,43.94407726413158,33.839200666639805,35.0957218904327,43.853622403605414,0.7701167028795133,0.22988329726517037,-1.446836786181096e-10,7.678429738566684e-11,1198,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.5811380230006762
rb_g006_v1,rb_g006,train,v1,0,0,2.5,500.0,333.33,44.839694926682455,34.01228072795457,35.269147912067176,44.72384390980733,0.8334059066183052,0.1665940934886696,-1.0697478458610021e-10,7.86198860657462e-11,1184,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.5343235920008738
rb_g006_v2,rb_g006,train,v2,1,1,7.0,1000.0,333.33,72.761033745497,52.36471982835978,54.27534512958232,72.69211232734466,0.9080174912319359,0.09198250880530798,-3.72438112096672e-11,9.052867129957506e-11,1183,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.612086792010814
rb_g006_v3,rb_g006,train,v3,1,1,7.000000000000001,1000.0,500.0,71.93965797149644,50.49064753879231,52.87772196292903,71.81715744927197,0.8989689396187437,0.10103106042058992,-3.933361572957697e-11,9.092519030841436e-11,1180,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.598992293002084
rb_g006_v4,rb_g006,train,v4,2,2,16.5,2050.0,500.0,97.91335321338926,62.3124215131581,65.21086938778129,97.75486921830105,0.9466418894632259,0.05335811055453475,-1.7760675085514087e-11,1.1563979232708732e-10,1169,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.5265420830110088
rb_g006_v5,rb_g006,train,v5,2,2,17.0,2050.0,1000.0,101.87692370855297,61.6338680614674,65.49628386529689,101.81199450375408,0.9404790808747221,0.05952091914263495,-1.735703084527947e-11,1.1432364618247452e-10,1165,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.540530486003263
rb_g006_v6,rb_g006,train,v6,3,3,24.999999999999993,2500.0,1000.0,127.0725127793171,75.68044263226886,80.40639805799997,126.81584678557579,0.9501175633106316,0.049882436701586486,-1.2218013267784048e-11,1.0679943948425491e-10,1167,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.5329224299930502
rb_g006_v7,rb_g006,train,v7,3,3,25.0,2500.0,1000.0,127.50025504630264,75.67998585379208,80.40653038122359,126.30523829220431,0.950118120321333,0.04988187969041927,-1.1752332440551073e-11,1.1087497467035515e-10,1172,21bdb6e24f9cbd1e664fd3ba94feedc2619db3b399b586065384a3357495fb23,a5e170a79b5328e8379ff02130604036cac8162a4bc3e494e9ed3566a0b66228,1.5405730060010683
rb_g007_v0,rb_g007,train,v0,0,0,1.8000000000000003,333.33,333.33,43.651745777473764,33.83679510759577,35.09345371279603,43.62807269617019,0.7701473458147863,0.22985265433291985,-1.477060757654808e-10,7.481366564003751e-11,1146,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4304430409974884
rb_g007_v1,rb_g007,train,v1,0,0,2.5000000000000004,500.0,333.33,44.753830827971456,34.01001454964853,35.26692427612961,44.71967054373164,0.8334256669251001,0.16657433318257342,-1.0767355895779927e-10,7.80251078311584e-11,1173,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.5348487999872304
rb_g007_v2,rb_g007,train,v2,1,1,6.999999999999999,1000.0,333.33,72.31315324292518,52.361154832502706,54.27150343090283,72.21151314421786,0.9080279981306111,0.09197200190784172,-3.845282822315507e-11,8.991292513080145e-11,1167,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4525776540103834
rb_g007_v3,rb_g007,train,v3,1,1,7.0,1000.0,500.0,71.17657691475438,50.487524758065355,52.87405055821057,71.16940200832335,0.898979418956096,0.1010205810816932,-3.7789184480020917e-11,9.246719759619747e-11,1181,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.5967138739943039
rb_g007_v4,rb_g007,train,v4,2,2,16.499999999999996,2050.0,500.0,97.39364971329758,62.307845235901645,65.20225260663207,97.30840411679532,0.9466479523074283,0.053352047709039216,-1.6467514220928276e-11,1.1582357770015317e-10,1160,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4875910849950742
rb_g007_v5,rb_g007,train,v5,2,2,17.0,2050.0,1000.0,99.25933215033359,61.62270921055132,65.48072609274442,99.15692783085444,0.9404971768711688,0.05950282314485354,-1.60223990937592e-11,1.1391635052715038e-10,1164,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4920507869974244
rb_g007_v6,rb_g007,train,v6,3,3,24.999999999999993,2500.0,1000.0,125.28318187283946,75.67603155021315,80.39665714857294,125.0866757865366,0.9501235727831093,0.04987642722878182,-1.1891101436845023e-11,1.0977609433120437e-10,1141,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4714232250116765
rb_g007_v7,rb_g007,train,v7,3,3,25.0,2500.0,1000.0,124.9307172633317,75.66364245409665,80.38530134969776,124.73774967995706,0.9501364988320566,0.04986350117946019,-1.1516778641862402e-11,1.1027981910127637e-10,1139,47aca93e023cc8e653ca272a70cc317b7d0943bb6d27b5d765fddb64dbaf4d31,c3aaa902d77dc1d2942d2325a4d619f452a5e527e7fd960c01c775214f642b5e,1.4828767139988486
