sample_id,split_role,sobol_index,package_total_power_W,continuous_severity,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,total_source_volume_m3,mean_q_W_m3,max_q_W_m3,mean_local_k_W_mK,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,minimum_support_nodes_per_region,coordinate_sha256,support_index_sha256
v6p1i3_0010,train,10,5.475827324144897,0.505069188773632,630.725333460825,169.05225981812774,9,6,1.540603637695311e-09,3508227336.198,4722662682.024982,134.26243776037919,84.73470243095079,66.82329062203215,68.13847339714128,0.8883049243166284,0.11169507569351596,-1.0144344129435201e-11,9.615131648055194e-11,1754,6,c9a42e28c1c87270020b91437decf2f2a1b17d291f7b4ac0507a82566c60f93c,5901e7c5e340d7e93d91178207915cd16d2933b22a199773bac7aabe2e2e9258
v6p1i3_0011,test_iid,11,4.414035853043473,0.1231802636757493,906.9973368158483,38.87452578533238,4,4,6.230163574218748e-10,6935653242.381729,7760789590.942826,199.9808287644354,62.94066861584122,45.5144193110141,45.64822890659881,0.9669701273377447,0.03302987266808699,-5.831717245025384e-12,8.526004081474899e-11,1530,15,28f721c42a098db8b3be940589208e5fb483220aa0ce215cc20ab855abb63e33,1d8eacce74f2fc121b571c50f7b6cfb925239e9088e8a5352c693a51598ea0c9
v6p1i3_0012,train,12,3.3921369358901807,0.14368911180645227,722.224352293921,148.99307254712662,5,3,8.776855468749996e-10,3967361205.5211244,4612961042.71526,139.6338451416281,50.14312204403893,37.44978828361705,38.195953093919925,0.9137765805825738,0.08622341944866137,-3.123523367975357e-11,9.071257817457934e-11,1611,18,abb2dc88e0d5af95ddc5879180645f9665549ff0ff2132201f5dd8b7983a0231,9b5758bf0f2edbe73e82a29879fc3910b9216e08c8f07db75ab853f327f010b8
v6p1i3_0013,train,13,13.315763867335864,0.7267496734857559,1389.0816547892496,60.961183358548126,8,5,1.2931823730468738e-09,10600288436.033167,16362362418.24215,116.52206312954411,110.62408654423905,87.37553725307744,87.78378859024286,0.9687991993291081,0.0312008006741546,-3.2627261884251046e-12,1.0293390975133673e-10,1476,9,11e6975bdd54271e1d8e2fc2b9e4ed0f5cfc9b2265971f3d51656ff3507ef26e,a9200b6bfe0b832f0d92fc8ba46b76f0eec579f560ed71cc716c4a64ce0ec7e8
v6p1i3_0014,train,14,7.942953981234178,0.8422088203951716,1075.5585856627151,27.189545187501718,3,4,5.389404296874999e-10,15323254515.387497,21128849282.051292,81.87405055438145,85.9862946513129,69.87283298754863,69.97507444567485,0.9787760489616153,0.021223951048355377,-9.970683096149695e-12,9.352666485810211e-11,1367,16,8cf05e08540dbd3f45e5ed89209ce10bfd246bb6c13d36d5790751c565da19b7,8001c926f1a86da3ef08b0cb2996fc9dcbdb5389f3751762f2220a7192cc241c
v6p1i3_0015,train,15,4.428011170669277,0.2865975070744753,559.1353034583706,67.07240174211658,10,3,1.7691802978515615e-09,2500637202.6853814,3465262910.1189036,116.31964339267175,78.37217167188356,68.16400176337909,68.54118352419677,0.9230225008052859,0.07697749926520057,-7.048643531504344e-11,8.145088010706632e-11,1594,8,6f8585ed8e76515df87e64582dd5454c19688b8e25cbd4b2299d9c08f9f059c9,b068b693d258c4357df548150d9f75efcea0dfa299aea99442630cd353e2c2da
v6p1i3_0016,train,16,5.126236190022189,0.21652587316930294,1177.7900628882771,72.42724010145427,9,4,1.5356445312499992e-09,3419440369.94654,4771365006.086264,154.846174723657,45.85561029886975,38.04882467351724,38.35634396827135,0.9616447962218727,0.03835520381947397,-4.1346717278891947e-11,9.259137239568013e-11,1343,11,2d1104ae447aa44e53044dc812d22d87790da2c394cec69e007d2681ac02efbb,b63f358bb5e4f0bdd4163aacfd93776c694f7529e17f64088a09c6608135eb07
v6p1i3_0017,valid_iid,17,7.613087389246301,0.6627611136063933,529.5038190579088,29.641871067114895,4,4,8.015441894531248e-10,9262875114.520113,12658674672.14641,118.20931758140298,157.59139870917426,133.1973794728562,133.35605328267792,0.9539670505987555,0.046032949375132096,2.611236308713815e-11,8.469312076072784e-11,1562,21,907e19927167d369f2a1f77a59211f06b711b4f8a0a66cb4e7a7a7bb8a0e2cca,7094aa4222fe6b5525adad67a884bc1ab3f3e4e2854da81193421f43b733d07c
v6p1i3_0018,train,18,6.4852271722048656,0.7665413208305836,683.8528748238398,55.98803424984244,7,7,1.4108276367187493e-09,4511261945.546575,5996322342.0301285,182.94576361587534,102.2884382681624,84.62867342713675,84.97821195429034,0.9420870452997905,0.05791295472069916,-2.0489599471092106e-11,8.856586303978027e-11,1680,9,17abdcc99a4ef389f035ef9f17da2041159bf56beb2d16df4e05f2415aa23f1a,ed764f0b6e341639e78c8e1348b396c4435f8093623609ddb0583dd05f3ca0db
v6p1i3_0019,valid_iid,19,7.211817344862819,0.35535468626767397,1521.3292798928624,138.15325730960615,6,7,9.471130371093745e-10,8229950751.172641,12339824526.270798,83.08376176577846,53.66806975582131,40.136847129432354,40.844308697381344,0.9580217797342553,0.041978220285527515,-1.9782814181830617e-11,1.0324212553275834e-10,1374,9,a0ccc518caa7807c144d31f6559756022f5004ec21f71e46a9fa143243cd070c,67c61a1b0f2eac0c709a3c37b6495097c26f5deb3c877043a78fe31cf5b24832
v6p1i3_0020,train,20,3.992881851151817,0.38172846753150225,597.2144980835252,35.71815518568129,3,7,4.0794372558593736e-10,9782176860.062782,9910414029.838228,143.18139707564094,80.08793146775673,61.38145707757012,61.53756937618506,0.9542395853813173,0.04576041462861186,-9.929143699674983e-12,9.310365819621987e-11,1792,17,3e543e05e27e538b2035031b12574a9d26bd778cdef2d2048d568348a74b2d68,fc6eb3e8136bdca4376ade69f16649e28f0713a7e4b8b20f66af3cfa2a308a33
v6p1i3_0021,train,21,12.52926741031521,0.997993465512991,993.3491894728294,156.64327124238224,10,6,1.8273925781249999e-09,6975938643.618802,9994524478.949724,125.69593128997191,131.15716689200235,103.44384278875403,105.14146698330805,0.926030284127159,0.07396971586588888,6.9520506552114346e-12,9.425869076866915e-11,1531,7,48e584826ab83e6baebbbf05faea3b689be068635f89d3d5c0b0c743064858e6,87b7e50e4546c7d818698e5b2f6127ecca84bf0f9e8ed64c8cb6e9d09ada7992
v6p1i3_0022,train,22,7.888134547800491,0.5738947978243232,1379.6421005881973,109.57104500957136,5,4,9.948730468749994e-10,8182454357.2027645,9710853872.063547,130.4891849737701,70.95815546309905,49.31218365300183,49.87136934177357,0.9539399739064633,0.04606002606818834,2.5348290072148254e-11,9.48436957772909e-11,1447,18,72292bf97369c3fa2990cff6fe953f30375d5b6f2caccd26036b8a91605fbea7,35589e51a8179f96cd1ce9625c97a3f4e2e6c5b5160f6bcbe523e29f9c063fbc
v6p1i3_0023,train,23,3.8429359868592514,0.04758167080581188,829.5767692402754,25.20323541766209,8,2,1.4569854736328116e-09,2683994345.843856,3805328998.6876297,117.69494102313969,49.45026033128005,44.27565737820841,44.324512737993,0.9742840646033628,0.025715935410532006,-1.389481126964527e-11,9.59530955182201e-11,1626,17,3ce8cf540f427bf799c10bd41e77d0049fe8fc05aab2bdd0b5a8c5b53fe1c13d,e9520e897b249afee86c3d07cf81ea8e17e310b886e4dc8fb3da7f5860dbc8df
v6p1i3_0024,train,24,5.8794020833842096,0.18611030746251345,1440.9109190744446,21.219425312597654,5,5,9.789276123046869e-10,6099318690.4963,6981585889.632393,161.1454631055139,51.13653827112154,40.408910228815074,40.459180578548256,0.9867815891506521,0.013218410888136732,-3.878877376210512e-11,1.0107522051274571e-10,1581,13,50c0350fd7be231dc40f452ffe0e7003380aa4d3849feb89aaad6406ccf442e3,0c288fb21671ab62e3cd8fabdfbfdca1763e14ca3bc9c9a2ca70386789f51b76
v6p1i3_0025,train,25,6.048385828401442,0.6928772814571857,749.1716948694846,86.04000062576073,8,7,1.481781005859374e-09,4048702835.1463823,5931691921.860584,90.81295285093188,84.19124620177502,68.90550823715192,69.40033243038805,0.928758989728048,0.07124101026467503,7.276921037413556e-12,9.183961909612743e-11,1617,9,d5dc79039d8860dda2082ed2c13915673f0660613aebe8ee874d503c103c9a09,cfe5cfa63e53f66c64fb48e510045552825acb9a794f2448522abd506c27e290
v6p1i3_0026,train,26,9.563189783156746,0.8631418263539672,539.0235524694057,192.8536884229058,3,4,4.293823242187496e-10,22240511535.08791,22846933572.517525,133.43176946068456,175.74191529754694,129.46574085448623,132.78478955456112,0.8712362671373892,0.12876373284986814,1.2742641565425585e-11,8.342315837031601e-11,1501,22,7d954158ca56f28cb252b359fe7941781cd59fe61c3e6eadf32e447a0cda47ea,11c75140d29461576d04461b8d8260642d88655432bf2541c8d7ccaf246ce8c5
v6p1i3_0027,train,27,4.766644682409388,0.2585806753486395,1036.8711121405292,47.14980018292921,10,3,1.9580841064453115e-09,2492801975.315379,3478212971.2474875,147.61578629671368,49.62184354237763,42.48755852583738,42.637079814931006,0.9664752190963334,0.03352478090893086,-5.264239915934558e-12,9.425102929959385e-11,1534,9,9ac8c45b8092f5e5d4df1e0037f65782c67d49b6649fd00c6ffe932f97c61207,83be03c043a2009e6acc0d760f1d6760b507bdb4d474f3fb439d06a897661fdc
v6p1i3_0028,train,28,7.454004725979482,0.47439798526465893,844.9720899173234,123.05060341943482,7,3,1.4312744140624992e-09,5471996425.342357,7819667822.239186,51.777792240950895,89.86175663887667,71.92364268058,73.12316024835664,0.9322816572447472,0.06771834276609347,-1.08406492282032e-11,8.104469002454283e-11,1353,14,86b03a61b839d121e62a79ef034cd3aaabcaa53536d113e9c45a22f38336dcf8,17475ce597e8f768155f0eab16902285f710fe6c8f69dffb6d4c4fdbbfe0c5ff
v6p1i3_0029,test_iid,29,10.928039458138825,0.9051312496885657,1215.2608334363329,53.46758380051752,6,8,9.713745117187502e-10,11402164476.338058,13630234113.401548,76.21615657978175,112.78776243641346,84.92832717201989,85.23779457985293,0.9662620928721201,0.03373790712493553,2.9444068943240076e-12,1.0561831247022e-10,1651,6,9588ce3caa843c7ff9691f337588dfca1027ecdeec3b86baa0a637587682dd47,382ec1e83ad0c61045f1c9756ad47c0e2fa1486747c1ff5af1898fde0fba6817
v6p1i3_0030,train,30,7.484422516918345,0.5395520590245724,940.3049303191692,32.1062415093685,9,6,1.8267822265624987e-09,4082074912.008229,5439258488.37083,110.47557768855059,86.81122596652938,75.76382548764703,75.87118316989297,0.9714718365861195,0.028528163421002256,-7.121706825465492e-12,9.636511992196878e-11,1684,11,d412e6c2bf61f004fce53513f3f613f5c70ffeac50ae75e9ae37d62d409cb944,46a339dd5408b98a5d642bf6662b927323209696ae022544d50e857a86bcc6e0
v6p1i3_0031,valid_iid,31,2.6215522785909755,0.08161344844847918,653.8872244139618,73.166311085946,4,4,7.364654541015624e-10,3542512933.1479225,4405671112.572708,87.58895157334081,43.267952059462345,34.32579268595375,34.549838759362444,0.9299878183895034,0.0700121817120182,-1.0152155019581362e-10,7.701954018536809e-11,1395,24,44aa81df4e65eb031efe4a8cbba0c90885f75efc9542873c8b892ea70a54917d,78b53c57c841c20d69694e7db0d4bb7d241b2e8945950aee58720d1f4861ce5f
v6p1i3_0032,train,32,9.459672452835077,0.7358068795874715,974.5136011177545,186.0997657071152,7,8,1.1563110351562495e-09,8056857579.695302,10900837682.853296,140.99559047193316,104.0542059903114,76.53270606459823,78.3432816314931,0.9243075171988978,0.07569248281001191,-8.90974264367618e-12,9.356356552186629e-11,1528,7,46b3ed901048ce48a99415c5a09576cae57f93d0ef25d12b91c940334b9e599a,885629ee43069523e71648198556993dc2650dea9da3101213db06b4af52d8ee
v6p1i3_0033,train,33,2.856796749995598,0.1351526938378811,585.721316677344,42.31476258868853,6,4,1.170883178710937e-09,2522729039.570745,3006257643.377088,188.12147755147757,50.044517793650925,44.24321472463827,44.33980510054811,0.9447006799940595,0.055299320015182674,-9.242195536485266e-12,8.809642253614642e-11,1688,14,6dd67f2303652dff9b21bf863e195d60736e492ccf33d152ac7bfa90fbf340f2,970221ae75252893febadb219087e6a4feb1f095631534a22e1a901e709f08d8
v6p1i3_0034,train,34,5.844862942479764,0.30883639957755804,811.7440359765294,22.003424708383427,9,2,1.6287994384765614e-09,3603002915.911386,5081756473.560932,79.88043649234979,77.14033532833622,69.02762759453522,69.08464537178692,0.9764287610072457,0.02357123896334542,2.940885450495657e-11,8.106174795874388e-11,1532,9,4f101cfe8cc278ac6d7fe80f56fa9fa3573519a4b16e48711a23025dea95f186,cd816d472d59ef32274126416825ab016c8914e714862f217af0cdcd24821c8d
v6p1i3_0035,train,35,10.615838276690779,0.8195103388279676,1350.3744147348395,95.8240690663198,4,8,7.239532470703118e-10,14683561072.809864,16671568734.029144,145.758596997589,93.79954008852167,68.20266228691632,68.96502403326242,0.9605562783675627,0.03944372163752589,-5.0886345761124066e-12,1.0960461472235985e-10,1474,11,0d9d9c17f18091f5de43cf13d12547de06e4e59c3c4f4b46d7ddfe3c6b797d3f,55cdf6af4487cfb4db60278bf55d631dac6d1c88876c0d56da226426b4cd5e68
v6p1i3_0036,valid_iid,36,10.063146074919246,0.9161853399127722,521.6809263845169,33.27143094237487,5,3,8.697509765624997e-10,11088328305.348309,14068580948.120096,144.78348235543965,203.4486815485099,175.27721653591504,175.68162580144642,0.9512262883815432,0.04877371162882999,-1.0373213784336679e-11,8.680693456292466e-11,1601,16,5fd71f33b93237ebe010bac3c3ad7e32e05a016d1755e9a2a51a23c8ef989cf4,a8c2289c4e889deee2af802cb550ecd47aeae4b25be9e049e36e23b5252ff066
v6p1i3_0037,train,37,6.7278755774905825,0.4543392872437835,1160.7138356075243,81.52653705309946,8,4,1.4832305908203115e-09,4487532349.43215,6390725055.540923,146.9407376176515,63.195899774170755,50.729151674891526,51.12377865545261,0.9562627111311203,0.04373728888668378,-1.7804062375915763e-11,9.220582149364086e-11,1377,10,8e51d247480b5bbb250b9889597f2c80dc4b96beb39824cf9fdb3ac6410a192f,8cc445e2440e1d768e085e0a4723e88524509d532239795763778d3b6417d425
v6p1i3_0038,train,38,5.029897677172407,0.10097022727131844,1495.8302237635019,118.66617865309935,3,7,4.738616943359371e-10,11075624716.05842,16068425817.346838,140.9691080623174,49.289315450148194,28.78224737113529,29.18498925736739,0.9560413140072358,0.04395868596417083,2.8593404491604552e-11,1.067373420065013e-10,1539,15,5b099e674c59ca4d50fc7d850f930ca3df499aeba5abc8c9a3900168c8001bd8,96b760eaedcac4705d168fb1d2cbd3799ba289e400c16be22ced8ad2ec813570
v6p1i3_0039,train,39,4.834981613048443,0.5277960496023297,672.202875456745,48.0082890114048,10,8,1.963958740234374e-09,2400623189.3307214,3432592108.918288,104.85996971053395,73.76596092985568,64.8724488489651,65.09454200218809,0.9484881803270395,0.051511819727222095,-5.426159318558212e-11,8.850167308030823e-11,1649,9,184b30286fb19444b22839005ba264bf91a89b8a1b111b1da54601aefe1b4381,4f8295a000d59fc32b5442566540e10ae332d7e3a22e4e061594e147e29ffc55
v6p1i3_0040,train,40,8.243035053470939,0.6429295223206282,1233.5115037682442,62.38808327718649,3,5,5.73806762695312e-10,14481644358.775093,15865552891.226429,112.81556521612279,83.22119070881678,60.24190930866067,60.605486184089564,0.966037257317801,0.03396274269980974,-1.7610745241027384e-11,9.349404941597124e-11,1472,19,e67715736b06b7f753a9af7c3209695556a78872982bd6676521bcf94b138f30,fa092119fdf71e63065280c6b7174db3aaaa20b3a1f7a978d6d322685be2c9ff
v6p1i3_0041,train,41,5.695332057232423,0.22783735301345587,857.4144959964675,143.1807455395099,10,4,1.7232513427734365e-09,3320356255.347022,4328020976.852354,137.5789225873972,70.89484367225805,53.89908295621503,54.64832407402732,0.9158704020359852,0.08412959798263538,-1.8620629522807316e-11,9.082005999616696e-11,1512,10,1ddef1a7c2361285b25b8178ad4d97992327e4df7396d829810eedcedd04670d,f222391999c545deb83e7629c18c441082d0ab79e7b252b66538d9a63827f2da
v6p1i3_0042,valid_iid,42,3.9453684181009883,0.34285303577780724,665.0426233334896,65.03843013343072,5,2,1.057662963867187e-09,3712774865.082878,5120380217.901511,111.36835390974107,61.28270810817162,51.13074480519636,51.44894830824983,0.9367809538585433,0.0632190461762995,-3.484282647035488e-11,8.726156268358026e-11,1513,22,9079f7ed311c1f6ebe4c72780fcf7381cc6733d8821ac82d0376311ad66fe156,df1b6454b6577d94046f38284e1ec59aa316fef4998a5e93557483093f86f376
v6p1i3_0043,train,43,10.318521538155771,0.7851827414706349,956.6225397913504,28.586986923481625,8,2,1.4521026611328115e-09,7442047856.77404,10890267240.864393,230.6581571563895,120.66930357970642,103.15655762785447,103.30840206930166,0.9751889958378017,0.02481100417262012,-1.042179676954402e-11,9.359793450904885e-11,1624,15,f7ea8fab7314934c5164b65bd173b388129fc8b5de4ff5c4794b49f3f96406f8,5377d02381382315a5e74646759cfdf0972fc8e338b2b15de6257acb611c92d3
v6p1i3_0044,test_iid,44,8.081800526706651,0.9463166492059827,763.6686986588387,98.33072775108923,9,5,1.4862060546874991e-09,5516651670.171825,7858177073.616053,148.88863127251597,108.00273390920768,87.50224266581984,88.70289517809763,0.9345663271553741,0.0654336728427753,1.8505272767744234e-12,7.986018982561567e-11,1436,8,436e7d434c2c817cde7a66728397d0a6056400226f4fa8a0dcf605507479e0fe,8eebc7ea0af245d3db0172b363d13c14c6671fe99f54cc5278a3893fa86102f1
v6p1i3_0045,train,45,7.948962820584288,0.4239085800945759,1469.2041473431939,24.318270163276708,4,7,7.556915283203118e-10,10599302013.56374,11207558548.44351,49.351103758818155,76.08946518546952,54.018201542334666,54.109162186679946,0.984916994801538,0.015083005242889242,-4.442723677238172e-11,1.09407165259383e-10,1720,18,a5e3f99069db73bbff98c366efc8365f7db89d52017a0015eb956c013e5bc2ff,900ef8794bc17cef58e3b0b6616177b81eb40758dd8cea5b22aef03a794fcea2
v6p1i3_0046,valid_iid,46,3.1098060192185892,0.004211357794702053,1059.663537972463,39.775971384804116,7,7,1.1457061767578117e-09,2652198009.178761,3857310132.641498,138.74354838398466,36.25187848497541,27.751658135712585,27.814219534398934,0.9696493704918213,0.030350629535230825,-2.7052101754445456e-11,9.096039443367097e-11,1587,10,5447641a3feeb9f1a715c958f2d0efce1043844522283c7d795dd6951b1bdb4c,9861feadc0521dcee81be069319928c4b7d51011777b14f2763e1a99730328dd
v6p1i3_0047,train,47,7.397217361453201,0.6243814136832952,550.7183362447342,162.4234994500641,6,3,1.036148071289062e-09,7536441548.658845,11941748270.861162,107.55799059393875,126.60210031466858,101.5546241956324,103.54874577014354,0.8800580926946626,0.11994190734752029,-4.218291276699449e-11,8.41877440580229e-11,1426,15,28bf44acb2d2e39b33a846822688114ae2cf620e5a5e6d1983326e37d3352435,7b8d61f881b5f1886c63591168f414a885cb4f0d121fc753ccabe5b612474794
v6p1i3_0048,test_iid,48,8.5480699292165,0.8824346531182528,1118.963366641271,151.71124290524634,5,6,9.650421142578122e-10,8982210885.102184,11381779111.293613,181.48298735360706,87.04842613944959,63.33549829802015,64.4924434547815,0.9378325653273369,0.06216743468177926,-9.116196826874521e-12,1.0656760141567028e-10,1733,15,d265f271f3d9c0f3efa0495e1f8d684907fada0caa12f2fea88943d94d1e0c02,587f0984beef3438bf846eefbe4207938bd9414097dbb7e53ab98d7f9f707fba
v6p1i3_0049,train,49,5.698515454796193,0.4966387627646327,502.91638181158527,37.509147823608544,8,5,1.3448333740234364e-09,4232324071.840818,5083105249.914314,114.89230124552066,111.49303928776123,101.51411472162874,101.73011618114269,0.9430090043690473,0.05699099562698927,3.9634279747366155e-12,7.60641589328079e-11,1403,9,ca70058a13441aab5417532da99cd1d2c29da1d5ca8799f2ec9760d0d72eb874,e072a3a36e9bd1c3798f8ab2ac5f8b4b8e1c903cb11e110c68f971648609a644
v6p1i3_0050,test_iid,50,2.8593784898213253,0.07307510077953339,697.2838429870019,25.762334522185895,3,7,5.749511718749997e-10,4855018548.200789,6132691943.322426,113.23618557480911,47.77872285328772,38.45050220097471,38.50519501086275,0.9691928305384501,0.03080716949256456,-3.101462353877317e-11,8.83770517770057e-11,1536,15,44d25c96cb99a3e01d15cbc4ae77c729ea4b0ebec4c6ff91c01ea74c2c6b85f9,0df899f52a10c0cd8cc5dff48c669c40d66668b57ed086cb2d2b02ca015b5ebb
v6p1i3_0051,train,51,11.641239760229013,0.5486073354259133,1551.6424656481072,105.1712217104001,10,6,1.8111419677734367e-09,6667381019.558084,10859409142.514204,216.52259912732438,89.6345988344388,67.2923533618523,68.067021488692,0.9618804249401903,0.038119575072815715,-1.3006022039964181e-11,1.1407742459444267e-10,1720,10,7cc77f83056bcb48ac84c1cb482222327c4718060e502af0a70e1d3336675fd3,2dffbefd815e6ed2a2f7a0ff778e2945f55cb3e0de0e23005510e44a086c9d69
v6p1i3_0052,train,52,6.826777338656656,0.7156060570850968,607.2305471857599,30.297376969693765,7,8,1.225433349609374e-09,5425114076.811379,6955064774.5828285,147.29163624911348,120.0726510751598,103.78825975666949,104.00480069746507,0.9608299987275659,0.03917000127133613,1.0979483194374612e-12,9.137277890268848e-11,1595,7,cf875716520912afb5a72da5f4de01bb1f9d4954b971b4f3c6ba609b3cad6477,cd0d277b3425f5a239dfec550294be35bee117a5594ca51f170d02f6c4c5fdf7
v6p1i3_0053,train,53,5.135222104686838,0.163902185857296,1010.3005804514543,69.51389732531557,6,3,1.1987304687499989e-09,4360051190.727597,5920166947.266889,63.48443302944272,57.276572818440286,45.63257962407724,45.87932189634021,0.9533235065683345,0.0466764934882241,-5.6558606163306494e-11,8.574931372175811e-11,1526,15,fff3ca2de0962aa145ba68e0975b511761a29698947911feda486ff186aef24c,0104af4c87371cbbfc858f9d157ea173be1e9bf7620aa48c5dc1fce7aace49d5
v6p1i3_0054,train,54,5.097802596399867,0.26714738737791777,1302.5414828932815,133.79427469709495,9,8,1.6211700439453114e-09,3087541372.98176,4828929292.888436,44.51429512413779,43.61106591272079,33.014524834835264,33.44848290498813,0.9450395598871872,0.05496044011658026,-3.767456220559409e-12,9.41805159828509e-11,1431,5,b1dc7eb49195927eb9f99937d1b315e5922eadc6ce384ae10903170d05544a0d,14c4b36969dbf5a8c3915e69573a15dbe7635ddf484d2a2eab15f2902a7a7249
