sample_id,split_role,sobol_index,package_total_power_W,continuous_severity,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,total_source_volume_m3,mean_q_W_m3,max_q_W_m3,mean_local_k_W_mK,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,minimum_support_nodes_per_region,coordinate_sha256,support_index_sha256
v6p1i7_0010,train,10,7.143980672618163,0.9681878481060266,699.7891678132195,160.4914499661856,7,4,1.2271881103515621e-09,5971159195.003612,7726923380.794084,94.40360522429398,103.46845247043575,80.24198966650424,81.6135847386873,0.8984941083843988,0.10150589165258457,-3.698336334003716e-11,8.160842681341664e-11,1447,12,19f1850854916387934ba7f1e22871803c4cd2fee62ddc8f7aacd82ecbcf4f8c,99376932555eadf6534c3bc297140dd02b71a0ca6f48b80fd37646329055c97f
v6p1i7_0011,train,11,6.3119812478353,0.2580747278407216,1065.1518879728587,22.274455616343847,6,5,1.0570526123046865e-09,6046150381.966056,6834939709.343226,143.27616107173748,68.92849114315317,57.50539252226499,57.5719430916945,0.9818433646658351,0.018156635358397736,-2.4232797996589615e-11,9.780555496583454e-11,1656,10,d07adb4f198f4506110b241a77d4abeb841c748a58fcff7b579d2bb2eba88ca7,e0af46c3e0d10e90c8983b0574a123627b8a7e4f69f7b98e3a7850064195ab0c
v6p1i7_0012,train,12,3.7061828642801817,0.4891178570687771,567.0775979815103,135.3511597433486,3,4,5.978393554687498e-10,6441649439.602298,7707815592.182524,246.4775658232799,65.34848240139706,51.289359745802955,52.015459192617435,0.888009874136452,0.11199012586634628,-2.7983219536575544e-12,8.889987337499256e-11,1460,23,b93cf93689ff0c2a162fddfde30882324da61d2767ded309422ef3cc9c2de4bb,3953dcd366dcaba74dc1286f092036aac35829d9ad8391c19aa175d4677c9dd9
v6p1i7_0013,train,13,15.143058268532272,0.7851078612729907,1516.6982066577411,33.36555824053066,10,7,1.7183685302734365e-09,8731795771.425047,13875284990.517002,101.28303394559258,128.27232441302738,97.53131920147645,97.74701213918844,0.9812987650442291,0.018701234953190267,2.5806739076281005e-12,1.0677698861996551e-10,1663,8,d6cc5f06030f4435be6d659b9838098164172703acc5cef7e436b526aadf0edd,a6112eed30b1447e48eb247fa6b3346bb37c2470fdaa643c145a91ba7268fd49
v6p1i7_0014,train,14,7.1446355874460785,0.5818110620602965,1028.1904280833542,52.78709931719598,5,7,9.356689453124996e-10,7639382966.317822,10449535692.691156,88.86130231609627,82.18389710943035,64.17105797123664,64.39242568072581,0.9615569848166309,0.038443015155640935,2.772813489691378e-11,9.647738765802725e-11,1674,16,70b732e1b84891d4bef6ea73b7a80914c213434136dec6fa92725ecf3af6c089,17cea2d3e4e0443d0766144cbe9eff5caeb86e1760e83def6a7f515d7b500154
v6p1i7_0015,train,15,4.192194607164082,0.1298154592514038,836.0208693789403,67.71363508397324,8,8,1.3229370117187493e-09,3156052515.2140303,4160404894.3478875,146.78936251433623,52.90666590028803,43.86641488346196,44.18203863430262,0.9494065036550148,0.05059349635209511,-7.109943921371832e-12,8.721042319883331e-11,1514,9,fcc271ee96f8d2c1d5c8cb82ce7acc2d24a90d3186aba3d1d039fe50edc9f59c,c60ab3f36594e322c15b06ba504e63cc6c4c7065c7ffe3aa151e0b14b78a3c56
v6p1i7_0016,train,16,5.108045419402961,0.41975985188037157,949.178191528716,69.40675968001624,7,6,1.3229370117187493e-09,3968659010.3924003,5783909657.085966,108.51798504567127,62.39920088789722,47.982119832417,48.32908128526059,0.9532509699471791,0.0467490300598186,-6.9976356836404795e-12,9.065665962587664e-11,1590,7,d1b4135c29d282e0ab1056a5afe9bc7f1798400cf72e2b8121c83a350aaa0168,d84c5d25d7550538c8627c4dc6e5fc9bdf3c5678c97073acd89c72fe84f3faa5
v6p1i7_0017,train,17,9.970413678216019,0.8701080325990915,782.6202313584815,50.12139099557059,6,8,1.1975097656249997e-09,8289648120.419632,10617722112.608267,66.03524376493826,137.00189451943265,114.67249070436037,115.07392116689546,0.9530903266812101,0.04690967333538436,-1.6594439716870635e-11,8.961202303038586e-11,1505,9,22c4ab42c275b871949e80ea1cd727da6e3bc83cf095581aaeef1340b23ee4a9,55247f1e31c0078e7c16939cdd8ff831bc22098769b01e0109b26b3817169882
v6p1i7_0018,valid_iid,18,4.247002979632012,0.51053068600595,518.6168643576933,32.257963243229284,9,2,1.5623474121093738e-09,2737996270.6748853,3731696411.023056,153.5210703575172,81.37463748382027,74.84730786871215,74.96044560816814,0.9505526919597898,0.049447308083051575,-4.2841285818562867e-11,7.657375023196842e-11,1431,14,47df8744f4cc2fdebb8b1c2bc21b90b576131b57d480761e369a21e53c25affa,0c58d1af1f26f08d4fa959476d92c720a0f04aba367cc912d96319eb153866f0
v6p1i7_0019,test_iid,19,6.872722770045209,0.21667696628719568,1431.557859425626,141.24393532714035,4,3,7.658386230468747e-10,9159698667.736423,11768806980.343712,173.8379260228122,66.94098143085512,41.40542287183835,42.146880686274564,0.9509632443146661,0.049036755719042945,-3.370899391237327e-11,1.0848162298555355e-10,1677,24,f063ecf559041df7884e20517d5e45a9b99d47e6690126c1879c89c84e5dfc1a,2c07bb07c5b16b3926c3bafd668c1d848ec2fe20fa5d3c09018d55d4812b72bd
v6p1i7_0020,train,20,3.0244864588021576,0.032712504267692566,753.4804245023793,21.152597725191622,5,3,1.0675048828124992e-09,2830644579.196612,3473254105.09495,185.21322516041536,43.95714927913008,38.22577794760604,38.262804152672686,0.9759346477046452,0.02406535230963219,-1.4277451262401719e-11,7.968225709714653e-11,1393,14,e7e064ca2ecfc4bbda5e8168dcbc7d61f151be100b811e0879e34d48c5fe48c1,4acbda34b240c2ad437d6c7157d983b99975b36644db41670829c5a8b04f8f08
v6p1i7_0021,test_iid,21,9.61172701108088,0.7405681079253554,1142.120714191054,164.52761349378497,8,2,1.258392333984374e-09,7844605255.565174,11356505136.706928,105.18706163057833,94.3169456375457,68.7270737656388,70.09041400898097,0.9353628223590741,0.06463717765350468,-1.2578772923066325e-11,1.0225297759545331e-10,1629,17,1175e67968a431a92dfda3b7c4b20370aad1435a9bf653ba1038f742bbfcae76,a88ebde33bdf6dd32c6a4ed873e69d236b4235e13aeee17051c12b8f33bb1d4c
v6p1i7_0022,valid_iid,22,9.101511367652574,0.8812348200008273,1379.4326859895205,105.8833301083008,3,6,4.955291748046873e-10,17423244881.07049,24643376040.559593,78.20798408361374,95.17483838832828,57.6386855004436,58.25246301200254,0.9536076551600285,0.04639234483300059,6.970896434754721e-12,1.0531799003289884e-10,1523,13,090ab3912b7569a576fa8720a9b0fa210c979c4c0ac33b7edfaf3ffceb3f0b66,c2259ec6f85a5012f12be15c0885a546bf7e1cc8fae5c5db4281d7a036e4f16b
v6p1i7_0023,valid_iid,23,5.56370760526648,0.32938558980822563,624.2153708485519,43.049464274939496,10,3,1.6987609863281245e-09,3293771174.2688026,4742410760.179397,133.43062159537035,93.29209217340593,80.24690475717307,80.53043304745937,0.9502893902523831,0.04971060975724819,-9.63131175535353e-12,8.422894157535278e-11,1555,14,aa54e82eb06a6db32fa4efd5a543d6470917e92b0fab455edbc1b1823783c186,6144dca5d10cebb35024cc6e3d983c2af8b4d33b68bd2cebe0e051c4b5ca18d3
v6p1i7_0024,train,24,8.961633909586663,0.4377653393894434,1558.360223432164,37.956877653374875,3,4,3.9314270019531237e-10,23220796465.7955,28033818607.775707,112.96176443812084,76.56556240947623,54.47132763556755,54.62211399494046,0.9807797507238836,0.019220249249489035,2.6627415248942584e-11,1.1089881825910383e-10,1535,23,e37a2e4a1ade9aab5292cd42541a294dd5e2e1f36bd244932707ef76ae25f4d0,4e6c1604afb1db92f648d94f120ab2c1c1ebe1af653d6ffd8da8c1ee670e1fb0
v6p1i7_0025,train,25,5.9027805571229415,0.7728789122775197,551.9121524935996,93.36501918362517,10,2,1.7868804931640618e-09,3258649793.817882,4486847341.93564,113.57500031665406,104.16252077469653,87.04498189964059,87.86661638210184,0.9036406242596573,0.0963593757376437,2.699016209258544e-12,8.593132898023467e-11,1628,10,0bfa76cbfdd08dce42d4ee2af405a58e587ac459c7f1bee5b4c4022a936f6848,7f1ce68bdba7676c960fccfd983ab5693e42babe7f3b48063d1788c7575295fa
v6p1i7_0026,train,26,9.244894682633529,0.6009236285462976,891.0435245488859,186.6145801022705,5,7,1.0417938232421868e-09,9111058248.352993,12269761150.639963,60.51386695502384,113.57464053309161,81.80388644401296,83.59046014994253,0.9149818547004228,0.08501814528832155,1.1255592062231638e-11,8.685660066448197e-11,1521,14,7aa43b7f28ceb0c7b7b949dd09da5cbb273f3a1474e71b1df8843c5f93f9f6b3,fa5cda6c1d19fb4c9406cba5b43f8a02a69337eb197f8b98c3145fb8f31d4b80
v6p1i7_0027,valid_iid,27,3.5084377836076497,0.1723045315593481,964.7074041772962,23.993723439571603,8,2,1.3035583496093744e-09,2666628933.826529,3273729864.8497343,216.98473462871638,39.58732778171236,34.613628090468794,34.65476654623599,0.9790032542084774,0.020996745737297533,5.422500880211022e-11,9.005887918764003e-11,1476,18,64d464531e5bff74e8ca006cc8e8e26b5b0cdb9bf66f18a425ed863458f5a55e,28bc310de63423a15a1b6c5e94741a33b88cc9cac8f2a77eb9eaa721f2473390
v6p1i7_0028,train,28,3.488018008339684,0.07513206358999014,614.5157404622292,124.5291667754356,9,2,1.4331817626953111e-09,2385949224.100732,3039584052.7061887,239.10554692820398,55.87478200290025,45.40931945526345,46.030825513212186,0.9013646534076176,0.09863534657155384,2.082857400529753e-11,8.819840061566064e-11,1619,16,c81fd46e45fb04b95fe627bd3a1540d015c2b13bca9a223db5b79b573b77d7b7,4f2bf9bf86915cea4de25b705d8858204094ef485626f584b35d543cf2a98f7e
v6p1i7_0029,train,29,7.639017720525442,0.6521280407905579,1212.2679164516437,28.438348701222136,4,2,7.714843749999994e-10,9929112089.725266,12938312693.001446,109.15165016682029,77.61801624537429,60.42040059194536,60.52561091529344,0.9800710756852503,0.019928924324269136,-9.519460906838907e-12,9.300932899163555e-11,1477,28,134e713ea75077ed489c7b52a20f798d0ef170d8db337c7e30627fa4f299d2df,79a7b693d65f82da69b75e7f44b7ebb09a37ff13e8bd9f830f84eb0355cf025a
v6p1i7_0030,train,30,11.961144192136334,0.9804168306291103,1075.0505565717388,56.84474378789107,7,7,1.176528930664062e-09,10304493425.173952,12864389113.029198,129.94173793593833,123.49653354327984,101.04861050988997,101.42199213783799,0.9614600082509765,0.03853999174434956,4.673842431030641e-12,8.730480644022687e-11,1338,10,51d69fc9564b24c769d3b8f371b697f61f4c491dc93f3fa4daab2be7948b7c71,acab6750307307429d401a6d8caf2b53c1bd13d931f6e7d3cb871e1cc131e2e8
v6p1i7_0031,test_iid,31,4.0808266907070205,0.3094272119924426,693.3519219038667,78.71214958675878,6,6,1.2889862060546864e-09,3192433333.825232,4035241610.19318,61.36037893275597,62.32888324104067,50.254227809846626,50.74131893165892,0.9348105454920843,0.0651894545126869,-4.771223521621872e-12,9.770047379080174e-11,1751,13,04a0737229cdc4a585d62a749164bc231456be15d6a09779bee4326961325f03,c26ad2ab39b2612ce52be6f8df72d551a7f2093ac05ead7af08e4c71bd1cdc1a
v6p1i7_0032,train,32,10.459299005375758,0.7990207718685269,1117.7028706989445,177.2862719579986,9,2,2.085494995117186e-09,5113044270.173978,7394362075.216077,134.3600006533172,102.05474759123717,76.89809584928237,78.60251864237846,0.9367848804630425,0.06321511955015233,-1.3194876595932637e-11,9.140645170682646e-11,1618,14,ceccf706d70aae3a4ce8d75f69f5b95eea3634976e06bbf1d5400387e81354df,82f67968c1469a6121585062b91b8121f9e316a3e072f8ad8d93099d13479d7a
v6p1i7_0033,train,33,5.33390487422985,0.4737343657761812,768.1907463968136,26.4107111857857,4,6,5.90438842773437e-10,8814520140.754885,12804587958.341724,193.26882790644052,75.84086838087217,65.13539906665775,65.21248285071181,0.9712437516047016,0.028756248390340636,4.957773305820789e-12,9.100068006412701e-11,1423,11,9c0b0e11bd4d840c3b9aa8e1a05c8442089d511d38bbbeea69199de102bb694e,1ae5c29a21b36994db4700182a155ddc1558143213423d6ad1cad3685d589330
v6p1i7_0034,test_iid,34,3.9826819385445766,0.14568914286792278,633.483219040565,40.30523049708399,7,5,1.4416503906249996e-09,2766348849.4927897,3789144005.6379886,167.55588866579177,64.84594287790418,57.19003210717583,57.31424935217036,0.9510523429429532,0.048947657095362654,-3.8315753856333056e-11,8.760298236163634e-11,1492,12,a85eec06c12c5aea3de443145313e368cdc2aeecf442e6684a82e4a5371afdcb,c3087f33f2b2be99c239dcdc1b418e1ef125a58bbc5e07cee1031cf9bc65b88d
v6p1i7_0035,test_iid,35,7.585341934486937,0.5644820863381028,1356.1611904822873,85.56017581842771,6,5,9.135437011718746e-10,8527327314.933891,11346498320.328753,128.71960669008214,67.39899351075678,49.45091116912621,49.90335826386927,0.9616241735319219,0.03837582645464243,1.3435727586207563e-11,1.0039074548277601e-10,1533,14,5cb35385c72be2c6eb0e869cd8f02987db992138efcf58c83247e85c1d73e510,3b5bddecf3ec3518cf74c16c7e435e78fa3c5fd52db5b430cd895e0fa5ec806a
v6p1i7_0036,train,36,9.559093939432643,0.6861282214522362,796.0917859205246,62.66087758017464,3,6,4.370880126953122e-10,22023631253.187412,24234935929.168335,111.1707958884803,138.06730708470047,106.2455039625521,106.80501462077662,0.9475844845388129,0.05241551547235777,-1.1170657199032378e-11,8.822543436380842e-11,1526,7,c3fab4056fab79c4a19646f671499e11e7a553e6391283ece56c22a2c79e370d,265f1d5770a273d0afddf5d0ebe9099975c5e7722400472b6aa2cd0ec26f96a1
v6p1i7_0037,train,37,3.025444328743009,0.10321228113025427,935.242492650438,74.71157956877715,10,5,1.8401336669921862e-09,1651296215.6473923,2294548700.331306,148.5737072877019,33.82812417094112,28.106244067306783,28.326542170659046,0.9502638266222219,0.04973617341120667,-3.342858454835967e-11,9.398391451598922e-11,1539,12,1e2bf89ab2e12419142cbc38a3e7d92f787fd46cf5c566fe28ff41c5bb116342,e5032ec3834ddfbdc53789ea968173683656a408b94868a59f2c949c2415b06a
v6p1i7_0038,train,38,6.963584126914302,0.274923044256866,1404.220023501974,114.02747941345021,5,5,9.667205810546872e-10,7242253077.561434,9404737241.182524,51.01170504150129,62.276037278689046,43.986036256441835,44.43693614377813,0.9512193253799968,0.048780674633229645,-1.3226425255753822e-11,1.0209475939736062e-10,1659,11,3c91742d24226b6604794862dada779e6801a58312dfd5c24467ab4a1c617f25,7154437a2d8411f1c31f4939ed5ddc7f67fd90b72b7d15cd75ce5ea78ac1ba1b
v6p1i7_0039,train,39,6.540913041307627,0.9518335200846195,529.9183163112752,30.23933883179864,8,3,1.4833831787109366e-09,4487121586.269204,5904580466.195268,105.29185871651623,126.68140297255417,113.26862310043354,113.48110328854922,0.9552071272930244,0.04479287273545474,-2.8479118304148346e-11,8.421441519854145e-11,1532,9,61e99454ac996d80abfa3e059838fb2c7d88a410fe3f58a312174b3834e8c056,b1e2f51e3378c0cc2935c2bf786a68ce9185f34f2374881db508387c94902e3d
v6p1i7_0040,train,40,8.53638973799887,0.8433934468775988,1230.3375238089727,35.54688359279875,5,6,9.223937988281247e-10,9587701656.24661,14147107108.012447,193.26149426567687,86.25818719745553,66.98808408922037,67.14854027973696,0.9764386255198068,0.023561374500808377,-2.061515635343203e-11,1.0285278998272924e-10,1601,13,145dd8260b8ae22bb7c2a8b5e60b3903cdbfad410f364524857df2f72b14e7b6,50b91e85171e496da19de3388339590c82cfc0fab5f26df5ae508e2e0cc46532
v6p1i7_0041,train,41,5.640930994061615,0.3833411829546094,604.1192234550127,134.03295737149978,8,7,1.217575073242187e-09,4670062510.542017,6703721346.3129225,138.3460763392424,90.88718048524242,72.91589477777562,74.0064078028693,0.8923812435049778,0.10761875655225707,-5.7234930899473725e-11,8.511254006398437e-11,1574,9,e257f59418dbc0545c5e5d4a23625f705500afaeb18504fe6222e8231f491bae,5271074e4f1b295fc076b0cca46d9c2b3d816060c99be60e772a39011d674b6a
v6p1i7_0042,valid_iid,42,4.02532291910675,0.24291802290827036,678.5679210141494,63.53383611868771,3,4,6.150817871093742e-10,6920520751.840973,8247732301.192592,201.9134684252347,67.79780276290728,52.12886063153418,52.39097426296568,0.9368305073572044,0.06316949259432081,4.847476475315419e-11,8.280317695463853e-11,1612,18,73164e855435de22f692a0df963ea5cebb800556ee4154e4c6616504183ce455,e717534b768885abff05bf5cd86bbf26929a8ff5956a91357e9763f220acb7d3
v6p1i7_0043,train,43,7.765398659254394,0.5464768391102552,1095.9849476082102,53.28190730348468,10,5,1.7919921874999988e-09,4456794896.15125,6172075413.022894,117.0099993763877,74.60433803770479,63.89810678899828,64.21001969987205,0.9662464165938217,0.033753583407432425,-1.2541587795829498e-12,9.907595973962376e-11,1498,6,646ee0b83f226dc9c9a21bdb0d73dade092dc30b73917988cb07e0dc5609b442,47b5dc34e0b83756f2d689c830bdff6a10c0797b7edcf7ebc34b0b67ae086951
v6p1i7_0044,train,44,5.043460726753523,0.7060868432745337,541.3415771905627,100.61584286574221,7,6,1.2455749511718742e-09,4072425485.7418675,5080295235.60019,143.81954396525518,93.1269372199011,75.87359627224804,76.67532753838665,0.9004490846382897,0.0995509153790271,-1.7316818384165104e-11,8.794863749825638e-11,1728,11,c2bcb1e9ed62eb9c296d68ce1815886b6919b4ddcc9eb492b7b7534920028ff2,548ddba3337205b8c7d46e9904df926b853ebb107520b53af6c53c879b0a81cf
v6p1i7_0045,valid_iid,45,5.276772149552292,0.0040300264954566956,1592.396145584892,47.40054172154829,6,7,1.274871826171874e-09,4227228161.555874,5193536406.854686,98.7874861238505,37.88052780855776,30.675932365276235,30.780337674722773,0.9775724718107753,0.022427528194529534,-5.304870773314253e-12,1.0600699688602918e-10,1325,10,fea0941e95e005fa7f16e0f3f75366476af3d2546654b33ba1d66bf08403f013,0951025c6c8a05caf0a2ce99b1417b06c39e8f413f36c7ac294832a6f522674a
v6p1i7_0046,train,46,4.83810489362558,0.363362867385149,981.2566530683466,22.466580049041212,9,3,1.3874053955078119e-09,3423880005.682295,5453785361.374011,208.81951869856607,55.915838824406705,47.445725243634804,47.484093285344684,0.9798970731724291,0.020102926839567346,-1.1996447787721724e-11,8.853169909822476e-11,1409,13,57cf655212538b19019dfb630add7687843c221a44895c97f39ae5d4fc8b5a1d,8547414029ada8b28853791fb0681b71f400e0fb26a7b71a8621bc93e2093630
v6p1i7_0047,test_iid,47,11.177538758572318,0.9094142047688365,878.004225753531,150.8223903585324,4,6,6.783294677734372e-10,16731208674.434978,20688627638.421703,141.38381623575884,143.91834057391952,101.96788918168335,104.1695897761692,0.9285022918456699,0.0714977081509094,3.4207265694023736e-12,9.737566541936244e-11,1592,14,10b3715ebf19fd63f0456a94ef83c1751056aa35fca26808c21eccb5634cd0ad,13b219a41265419c56ccdb5d8b6453b6f0b10094536bf5d1688c1ede5e05bd88
v6p1i7_0048,test_iid,48,7.262371421211248,0.6347909700125456,926.935429935924,169.13107568340908,3,6,5.606079101562496e-10,13187913411.72973,14300049874.304558,89.68631375315829,88.03230500489485,63.14674023916638,64.42323847984575,0.9256021483560841,0.07439785160812926,3.578659565204843e-11,9.057979420249714e-11,1451,11,13b3df2ba8768975dbaa71fe4a3e10e77e17891dba3b37554ed4bc84a42015de,6d27543d7b0179309ed70aa4721b69836ac02ca0d6b6e40ecce2bba2e797f26f
v6p1i7_0049,train,49,3.712842070513839,0.09099858347326517,803.2333763271881,20.212744120060073,10,8,1.838150024414062e-09,2022087753.990561,2589652445.1561704,115.87370766894574,49.85628147282057,44.47820190728898,44.51454853935999,0.9778444910791386,0.02215550888413433,3.6727002749379804e-11,8.948060673383541e-11,1588,5,56abb81e984cf5a59c5f74d4af05aaec840ea7c5610ffb4ad6829c7d6ae7c630,dde16d26834bd8673ab2832c5f30db4fd1ae1e792a0e30b141de9879d7f81a96
v6p1i7_0050,test_iid,50,2.819390833539118,0.2940508769825101,506.3153149942525,41.882139857623386,5,7,9.488677978515621e-10,2974656755.9697986,3849284994.078439,191.97513619867104,59.38767745853352,49.93824731636723,50.072089009908076,0.9380066121421251,0.061993387820194826,3.768006380227479e-11,8.962593176871554e-11,1707,8,04e6c178b1b88a209cb25e99ea55aec4799e66a119211e53c0d5ebef60ee528d,308dad102046174a685c4a0555d5ad343bb61ef885ddb4adba8156ed35fd6e61
v6p1i7_0051,train,51,17.12653703428507,0.9943378437310457,1469.6677875432092,110.8261510548156,8,5,1.2582397460937495e-09,14396340630.968807,22583756170.789288,85.65360501952159,134.38897631763768,99.7439474069673,101.0098511303239,0.9590383398444399,0.040961660169966746,-1.4406633545015984e-11,1.036004955779618e-10,1329,6,fa3436416074f6c6e49f3316c11446b558737db0a7030a598219b28444126412,e083cc56c02768f97a97a3d152fd0d071167c61194a58188f9efe1ab03ad4e70
v6p1i7_0052,train,52,6.031076360353248,0.7565164742991328,720.9398607389481,47.94345813456909,9,3,1.4640808105468738e-09,4248345470.296427,7014036031.535807,201.74782605411863,88.02879049963298,75.94347248291703,76.21326165683185,0.9519606123544088,0.048039387648363824,-2.7725586717840745e-12,9.263311985761412e-11,1685,10,2085855a4f186d1457642ae5cf7030c729ad0928e01086a70028d802cf746aaa,c631b2fadfa06722d44737247f11beed47966110e342d1bfa6eae2eb643f76bf
v6p1i7_0053,train,53,8.807599943463504,0.454606506973505,1190.9684434974617,71.25640872896179,4,6,7.208251953124994e-10,12070547563.441551,15067513671.646404,119.50897056692953,98.44908407151547,66.58124271923386,67.03192780579111,0.9600377845735227,0.039962215434325384,-7.848125719910366e-12,9.744467911181323e-11,1570,11,b16e651a1c811f0dfbdf7f0910d83d80a620582e0ad63858279a855fd61ab35a,f27b4bf944be1faa082bf802a4ce2c6d69b16f3d89f265522dbe25a84b4f245c
v6p1i7_0054,train,54,4.868450289254178,0.15790285915136337,1319.4715607575174,147.65503381854955,7,4,1.1425781249999994e-09,4184042442.6082587,5591739046.089845,225.26593113598366,43.00678722762581,31.18601576877763,31.61234250233982,0.9413796854445229,0.05862031452146147,3.401562191574998e-11,1.0695528378956918e-10,1540,10,ee73cb96e118415deebf8e77c42ed41723eb6b67d0f479fd3a03ea5699ab1f00,717ca0e5acaa33861176543572bffd073832453cf955df5b2930ed64d43aaeb9
