layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
silicon_interposer_tsv_0p1,144.49395678006113,144.49395678006113,148.5762829100713,0.8164652260020375,correlated_linear_axes,v6p1i15_0011
bump_underfill_under_interposer,0.5018124554126921,0.5018124554126921,4.0981350525369855,0.09957794193178415,correlated_log_uniform_axes,v6p1i15_0011
silicon_die_lower,130.9811876155436,130.9811876155436,130.9811876155436,0.6196237523108721,isotropic_linear,v6p1i15_0011
tim_between_dies,5.651039045870728,5.651039045870728,5.651039045870728,0.8363533271476626,isotropic_log_uniform,v6p1i15_0011
silicon_die_upper,134.23859039321542,134.23859039321542,134.23859039321542,0.6847718078643084,isotropic_linear,v6p1i15_0011
tim_to_spreader,3.4979601140911343,3.4979601140911343,3.4979601140911343,0.55904929805547,isotropic_log_uniform,v6p1i15_0011
spreader,399.48392141610384,399.48392141610384,399.48392141610384,0.9655947610735893,isotropic_linear,v6p1i15_0011
pcb_fr4_equivalent,0.7716636364986942,0.7716636364986942,0.2893738636870103,0.41919332556426525,correlated_log_uniform_axes,v6p1i15_0012
bt_substrate_with_vias,0.24346145559822627,0.24346145559822627,0.5964805662156544,0.9406160721555352,correlated_log_uniform_axes,v6p1i15_0012
silicon_interposer_tsv_0p1,136.8751836474985,136.8751836474985,139.6877142554149,0.562506121583283,correlated_linear_axes,v6p1i15_0012
bump_underfill_under_interposer,0.5292704420974818,0.5292704420974818,4.322375277129434,0.218947465531528,correlated_log_uniform_axes,v6p1i15_0012
silicon_die_lower,132.641732506454,132.641732506454,132.641732506454,0.6528346501290798,isotropic_linear,v6p1i15_0012
tim_between_dies,3.5036866886461895,3.5036866886461895,3.5036866886461895,0.5599949862807989,isotropic_log_uniform,v6p1i15_0012
silicon_die_upper,118.74223123304546,118.74223123304546,118.74223123304546,0.3748446246609092,isotropic_linear,v6p1i15_0012
tim_to_spreader,2.0837022584740597,2.0837022584740597,2.0837022584740597,0.2595600690692663,isotropic_log_uniform,v6p1i15_0012
spreader,388.0282304342836,388.0282304342836,388.0282304342836,0.20188202895224094,isotropic_linear,v6p1i15_0012
pcb_fr4_equivalent,0.8606017713817096,0.8606017713817096,0.32272566426814103,0.6636169869452715,correlated_log_uniform_axes,v6p1i15_0013
bt_substrate_with_vias,0.1987912425965322,0.1987912425965322,0.48703854436150396,0.4864165363833308,correlated_log_uniform_axes,v6p1i15_0013
silicon_interposer_tsv_0p1,131.0914531443268,131.0914531443268,132.94002866838127,0.36971510481089354,correlated_linear_axes,v6p1i15_0013
bump_underfill_under_interposer,0.7263652947635878,0.7263652947635878,5.9319832405693,0.9282521111890674,correlated_log_uniform_axes,v6p1i15_0013
silicon_die_lower,115.57788685895503,115.57788685895503,115.57788685895503,0.3115577371791005,isotropic_linear,v6p1i15_0013
tim_between_dies,2.0074167749591125,2.0074167749591125,2.0074167749591125,0.23799736145883799,isotropic_log_uniform,v6p1i15_0013
silicon_die_upper,126.97963248938322,126.97963248938322,126.97963248938322,0.5395926497876644,isotropic_linear,v6p1i15_0013
tim_to_spreader,4.371769911560747,4.371769911560747,4.371769911560747,0.6879646377637982,isotropic_log_uniform,v6p1i15_0013
spreader,396.44156347960234,396.44156347960234,396.44156347960234,0.7627708986401558,isotropic_linear,v6p1i15_0013
pcb_fr4_equivalent,0.9924780546836593,0.9924780546836593,0.37217927050637223,0.9830817924812436,correlated_log_uniform_axes,v6p1i15_0014
bt_substrate_with_vias,0.21416329126923364,0.21416329126923364,0.5247000636096224,0.6533125210553408,correlated_log_uniform_axes,v6p1i15_0014
silicon_interposer_tsv_0p1,149.21541209332645,149.21541209332645,154.0846474422142,0.9738470697775483,correlated_linear_axes,v6p1i15_0014
bump_underfill_under_interposer,0.5567793803731635,0.5567793803731635,4.547031606380835,0.33248321805149317,correlated_log_uniform_axes,v6p1i15_0014
silicon_die_lower,109.47597841732204,109.47597841732204,109.47597841732204,0.1895195683464408,isotropic_linear,v6p1i15_0014
tim_between_dies,2.344473040720155,2.344473040720155,2.344473040720155,0.32772956416010857,isotropic_log_uniform,v6p1i15_0014
silicon_die_upper,100.97125028260052,100.97125028260052,100.97125028260052,0.01942500565201044,isotropic_linear,v6p1i15_0014
tim_to_spreader,5.767781789245409,5.767781789245409,5.767781789245409,0.8481749454513192,isotropic_log_uniform,v6p1i15_0014
spreader,393.0967094749212,393.0967094749212,393.0967094749212,0.5397806316614151,isotropic_linear,v6p1i15_0014
pcb_fr4_equivalent,0.7069866567747004,0.7069866567747004,0.26511999629051264,0.22304838243871927,correlated_log_uniform_axes,v6p1i15_0015
bt_substrate_with_vias,0.1725941854360898,0.1725941854360898,0.42285575431842004,0.16977697610855103,correlated_log_uniform_axes,v6p1i15_0015
silicon_interposer_tsv_0p1,126.55324858613312,126.55324858613312,127.64545668382198,0.21844161953777075,correlated_linear_axes,v6p1i15_0015
bump_underfill_under_interposer,0.6007215917144855,0.6007215917144855,4.9058929990016305,0.5026931772008538,correlated_log_uniform_axes,v6p1i15_0015
silicon_die_lower,142.26555293425918,142.26555293425918,142.26555293425918,0.8453110586851835,isotropic_linear,v6p1i15_0015
tim_between_dies,6.054585563219449,6.054585563219449,6.054585563219449,0.8762304959818721,isotropic_log_uniform,v6p1i15_0015
silicon_die_upper,140.85571402683854,140.85571402683854,140.85571402683854,0.8171142805367708,isotropic_linear,v6p1i15_0015
tim_to_spreader,1.7820277344785531,1.7820277344785531,1.7820277344785531,0.1691442895680666,isotropic_log_uniform,v6p1i15_0015
spreader,392.19362559728324,392.19362559728324,392.19362559728324,0.47957503981888294,isotropic_linear,v6p1i15_0015
pcb_fr4_equivalent,0.6991266590382764,0.6991266590382764,0.2621724971393536,0.19799754302948713,correlated_log_uniform_axes,v6p1i15_0016
bt_substrate_with_vias,0.214944584874037,0.214944584874037,0.5266142329413908,0.6614720281213522,correlated_log_uniform_axes,v6p1i15_0016
silicon_interposer_tsv_0p1,140.98192906938493,140.98192906938493,144.47891724761575,0.6993976356461644,correlated_linear_axes,v6p1i15_0016
bump_underfill_under_interposer,0.48154122561176627,0.48154122561176627,3.9325866758294232,0.007183140143752098,correlated_log_uniform_axes,v6p1i15_0016
silicon_die_lower,121.20296563953161,121.20296563953161,121.20296563953161,0.42405931279063225,isotropic_linear,v6p1i15_0016
tim_between_dies,1.853491749439665,1.853491749439665,1.853491749439665,0.19187589175999165,isotropic_log_uniform,v6p1i15_0016
silicon_die_upper,131.1920360662043,131.1920360662043,131.1920360662043,0.6238407213240862,isotropic_linear,v6p1i15_0016
tim_to_spreader,5.719714549637197,5.719714549637197,5.719714549637197,0.8433367935940623,isotropic_log_uniform,v6p1i15_0016
spreader,389.18807606212795,389.18807606212795,389.18807606212795,0.27920507080852985,isotropic_linear,v6p1i15_0016
pcb_fr4_equivalent,0.9726877254743416,0.9726877254743416,0.36475789705287803,0.9379498353227973,correlated_log_uniform_axes,v6p1i15_0017
bt_substrate_with_vias,0.17069744360357872,0.17069744360357872,0.4182087368287679,0.1450161524116993,correlated_log_uniform_axes,v6p1i15_0017
silicon_interposer_tsv_0p1,134.7283059451729,134.7283059451729,137.18302360270172,0.49094353150576353,correlated_linear_axes,v6p1i15_0017
bump_underfill_under_interposer,0.6952080620918624,0.6952080620918624,5.677532507083542,0.8300151731818914,correlated_log_uniform_axes,v6p1i15_0017
silicon_die_lower,125.86456001736224,125.86456001736224,125.86456001736224,0.5172912003472447,isotropic_linear,v6p1i15_0017
tim_between_dies,3.2155576529357828,3.2155576529357828,3.2155576529357828,0.5103830518200994,isotropic_log_uniform,v6p1i15_0017
silicon_die_upper,114.52897121198475,114.52897121198475,114.52897121198475,0.29057942423969507,isotropic_linear,v6p1i15_0017
tim_to_spreader,1.7138989938494709,1.7138989938494709,1.7138989938494709,0.14660832285881042,isotropic_log_uniform,v6p1i15_0017
spreader,395.756421238184,395.756421238184,395.756421238184,0.717094749212265,isotropic_linear,v6p1i15_0017
pcb_fr4_equivalent,0.8493402721670285,0.8493402721670285,0.31850260206263564,0.6341023966670036,correlated_log_uniform_axes,v6p1i15_0018
bt_substrate_with_vias,0.24941069908283278,0.24941069908283278,0.6110562127529403,0.9947119550779462,correlated_log_uniform_axes,v6p1i15_0018
silicon_interposer_tsv_0p1,145.57884181849658,145.57884181849658,149.84198212157935,0.8526280606165528,correlated_linear_axes,v6p1i15_0018
bump_underfill_under_interposer,0.5802292510052164,0.5802292510052164,4.738538883209267,0.4249219410121441,correlated_log_uniform_axes,v6p1i15_0018
silicon_die_lower,149.05650611035526,149.05650611035526,149.05650611035526,0.9811301222071052,isotropic_linear,v6p1i15_0018
tim_between_dies,6.624850680000165,6.624850680000165,6.624850680000165,0.9282687976956367,isotropic_log_uniform,v6p1i15_0018
silicon_die_upper,138.42229302972555,138.42229302972555,138.42229302972555,0.768445860594511,isotropic_linear,v6p1i15_0018
tim_to_spreader,2.2334241432795654,2.2334241432795654,2.2334241432795654,0.2996760942041874,isotropic_log_uniform,v6p1i15_0018
spreader,399.9396627023816,399.9396627023816,399.9396627023816,0.9959775134921074,isotropic_linear,v6p1i15_0018
pcb_fr4_equivalent,0.7577793452274423,0.7577793452274423,0.2841672544602908,0.37850985303521156,correlated_log_uniform_axes,v6p1i15_0019
bt_substrate_with_vias,0.19549247882901122,0.19549247882901122,0.4789565731310775,0.44892198499292135,correlated_log_uniform_axes,v6p1i15_0019
silicon_interposer_tsv_0p1,122.44632792659104,122.44632792659104,122.85404924768955,0.08154426421970129,correlated_linear_axes,v6p1i15_0019
bump_underfill_under_interposer,0.6631656711677159,0.6631656711677159,5.415852981203012,0.7242842875421047,correlated_log_uniform_axes,v6p1i15_0019
silicon_die_lower,103.86448940262198,103.86448940262198,103.86448940262198,0.07728978805243969,isotropic_linear,v6p1i15_0019
tim_between_dies,2.5115126510788937,2.5115126510788937,2.5115126510788937,0.367518893443048,isotropic_log_uniform,v6p1i15_0019
silicon_die_upper,103.40552772395313,103.40552772395313,103.40552772395313,0.06811055447906256,isotropic_linear,v6p1i15_0019
tim_to_spreader,4.829530635171127,4.829530635171127,4.829530635171127,0.745535290800035,isotropic_log_uniform,v6p1i15_0019
spreader,385.8244606759399,385.8244606759399,385.8244606759399,0.05496404506266117,isotropic_linear,v6p1i15_0019
pcb_fr4_equivalent,0.7280926865601667,0.7280926865601667,0.2730347574600625,0.2889623735100031,correlated_log_uniform_axes,v6p1i15_0020
bt_substrate_with_vias,0.22917785394219217,0.22917785394219217,0.5614857421583709,0.8051421148702502,correlated_log_uniform_axes,v6p1i15_0020
silicon_interposer_tsv_0p1,130.06516185589135,130.06516185589135,131.74268883187324,0.33550539519637823,correlated_linear_axes,v6p1i15_0020
bump_underfill_under_interposer,0.6257542130977778,0.6257542130977778,5.110326073631851,0.5941725801676512,correlated_log_uniform_axes,v6p1i15_0020
silicon_die_lower,108.29372704029083,108.29372704029083,108.29372704029083,0.16587454080581665,isotropic_linear,v6p1i15_0020
tim_between_dies,1.397553464320208,1.397553464320208,1.397553464320208,0.02864285744726658,isotropic_log_uniform,v6p1i15_0020
silicon_die_upper,144.10959715023637,144.10959715023637,144.10959715023637,0.8821919430047274,isotropic_linear,v6p1i15_0020
tim_to_spreader,2.906531218212983,2.906531218212983,2.906531218212983,0.45196885243058205,isotropic_log_uniform,v6p1i15_0020
spreader,396.8683547899127,396.8683547899127,396.8683547899127,0.7912236526608467,isotropic_linear,v6p1i15_0020
pcb_fr4_equivalent,0.81591126143441,0.81591126143441,0.30596672303790373,0.5441282596439123,correlated_log_uniform_axes,v6p1i15_0021
bt_substrate_with_vias,0.1796132100137149,0.1796132100137149,0.4400523645336016,0.259097539819777,correlated_log_uniform_axes,v6p1i15_0021
silicon_interposer_tsv_0p1,138.1963042449206,138.1963042449206,141.22902161907405,0.606543474830687,correlated_linear_axes,v6p1i15_0021
bump_underfill_under_interposer,0.5496407856397917,0.5496407856397917,4.488733082724964,0.30356880836188793,correlated_log_uniform_axes,v6p1i15_0021
silicon_die_lower,138.0041763652116,138.0041763652116,138.0041763652116,0.7600835273042321,isotropic_linear,v6p1i15_0021
tim_between_dies,4.51496583693139,4.51496583693139,4.51496583693139,0.70659748185426,isotropic_log_uniform,v6p1i15_0021
silicon_die_upper,110.15642737038434,110.15642737038434,110.15642737038434,0.2031285474076867,isotropic_linear,v6p1i15_0021
tim_to_spreader,3.1979822493442773,3.1979822493442773,3.1979822493442773,0.5072144931182265,isotropic_log_uniform,v6p1i15_0021
spreader,388.4222093876451,388.4222093876451,388.4222093876451,0.22814729250967503,isotropic_linear,v6p1i15_0021
pcb_fr4_equivalent,0.934283806919341,0.934283806919341,0.3503564275947529,0.8476876774802804,correlated_log_uniform_axes,v6p1i15_0022
bt_substrate_with_vias,0.20924886086742814,0.20924886086742814,0.512659709125199,0.6012955531477928,correlated_log_uniform_axes,v6p1i15_0022
silicon_interposer_tsv_0p1,127.11079076863825,127.11079076863825,128.2959225634113,0.23702635895460844,correlated_linear_axes,v6p1i15_0022
bump_underfill_under_interposer,0.735809204815538,0.735809204815538,6.009108505993559,0.9571971632540226,correlated_log_uniform_axes,v6p1i15_0022
silicon_die_lower,137.07480519078672,137.07480519078672,137.07480519078672,0.7414961038157344,isotropic_linear,v6p1i15_0022
tim_between_dies,5.877023514102937,5.877023514102937,5.877023514102937,0.8590222597122192,isotropic_log_uniform,v6p1i15_0022
silicon_die_upper,136.4956272765994,136.4956272765994,136.4956272765994,0.7299125455319881,isotropic_linear,v6p1i15_0022
tim_to_spreader,6.4163222475348,6.4163222475348,6.4163222475348,0.9097787169739604,isotropic_log_uniform,v6p1i15_0022
spreader,391.74107792787254,391.74107792787254,391.74107792787254,0.44940519519150257,isotropic_linear,v6p1i15_0022
pcb_fr4_equivalent,0.6716514347393495,0.6716514347393495,0.251869288027256,0.10816205758601427,correlated_log_uniform_axes,v6p1i15_0023
bt_substrate_with_vias,0.16615546232122863,0.16615546232122863,0.4070808826870102,0.08458692766726017,correlated_log_uniform_axes,v6p1i15_0023
silicon_interposer_tsv_0p1,148.363042389974,148.363042389974,153.09021612163633,0.9454347463324666,correlated_linear_axes,v6p1i15_0023
bump_underfill_under_interposer,0.5081183387380652,0.5081183387380652,4.149633099694198,0.12755974009633064,correlated_log_uniform_axes,v6p1i15_0023
silicon_die_lower,116.6386746801436,116.6386746801436,116.6386746801436,0.3327734936028719,isotropic_linear,v6p1i15_0023
tim_between_dies,2.6922277111965065,2.6922277111965065,2.6922277111965065,0.40768933203071356,isotropic_log_uniform,v6p1i15_0023
