sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i5_0008,train,q,1,silicon_die_lower,,,,336,0.6418868391703185,0.1014225734396276,1.538085937499999e-10,70.76567161106757,4173283322.6057563
v6p1i5_0008,train,q,2,silicon_die_lower,,,,448,0.6905065929578342,0.10910483181947653,2.0507812500000013e-10,52.774451648417916,3367041672.327723
v6p1i5_0008,train,q,3,silicon_die_lower,,,,288,0.4051366749202845,0.06401440512209387,1.3183593750000003e-10,54.26648878573305,3073036704.580528
v6p1i5_0008,train,q,4,silicon_die_lower,,,,336,0.6769073576766014,0.10695605830541538,1.5380859374999995e-10,60.521181160199795,4400972281.021207
v6p1i5_0008,train,q,5,silicon_die_upper,,,,336,0.6315307705677146,0.09978624275904992,1.5060424804687477e-10,63.217904058570845,4193313128.6652284
v6p1i5_0008,train,q,6,silicon_die_upper,,,,432,0.8355363435150727,0.1320205384973625,1.9363403320312503e-10,71.64084622571433,4315028353.711883
v6p1i5_0008,train,q,7,silicon_die_upper,,,,392,0.5505911518918427,0.08699722151982359,1.7570495605468725e-10,49.64468996960758,3133611960.9538736
v6p1i5_0008,train,q,8,silicon_die_lower,,,,360,0.49709871573850833,0.07854504552375742,1.6479492187500002e-10,45.84577074381825,3016468651.3554516
v6p1i5_0008,train,q,9,silicon_die_upper,,,,392,0.8850199877420113,0.1398392975595582,1.757049560546871e-10,82.60460184539922,5036966558.112079
v6p1i5_0009,valid_iid,k,0,silicon_die_lower,138.56922443337572,138.56922443337572,138.56922443337572,880,,,,,
v6p1i5_0009,valid_iid,k,1,silicon_die_upper,224.34610888546993,224.34610888546993,224.34610888546993,864,,,,,
v6p1i5_0009,valid_iid,k,2,silicon_die_lower,34.59213015930592,34.59213015930592,34.59213015930592,480,,,,,
v6p1i5_0009,valid_iid,k,3,silicon_die_lower,117.04241471467994,117.04241471467994,117.04241471467994,672,,,,,
v6p1i5_0009,valid_iid,k,4,silicon_die_lower,59.62431805205393,59.62431805205393,59.62431805205393,640,,,,,
v6p1i5_0009,valid_iid,k,5,silicon_die_lower,76.00565436441039,76.00565436441039,76.00565436441039,392,,,,,
v6p1i5_0009,valid_iid,k,6,silicon_die_lower,105.06724545457068,105.06724545457068,105.06724545457068,704,,,,,
v6p1i5_0009,valid_iid,q,0,silicon_die_upper,,,,360,1.2050573277704482,0.12958785462758068,1.6136169433593747e-10,110.00983780485447,7468050783.240105
v6p1i5_0009,valid_iid,q,1,silicon_die_upper,,,,512,1.7665593952976841,0.18996991830452656,2.2949218749999982e-10,109.29842997711044,7697688599.084383
v6p1i5_0009,valid_iid,q,2,silicon_die_upper,,,,432,1.027064902000894,0.11044714151469447,1.9363403320312483e-10,90.7789310499573,5304154879.238033
v6p1i5_0009,valid_iid,q,3,silicon_die_lower,,,,448,1.3506772988087714,0.14524734169339554,2.0507812499999998e-10,94.8734615104477,6586159780.85801
v6p1i5_0009,valid_iid,q,4,silicon_die_upper,,,,512,2.4844221001837044,0.26716648455871894,2.294921874999999e-10,155.6772950901833,10825737151.438786
v6p1i5_0009,valid_iid,q,5,silicon_die_upper,,,,360,1.465372289600742,0.1575812593010837,1.613616943359374e-10,125.22872334990478,9081289680.49875
v6p1i5_0010,train,k,0,silicon_die_upper,130.68949726469364,130.68949726469364,130.68949726469364,640,,,,,
v6p1i5_0010,train,k,1,silicon_die_upper,347.76474954376494,347.76474954376494,347.76474954376494,704,,,,,
v6p1i5_0010,train,k,2,silicon_die_lower,37.2770861929525,37.2770861929525,37.2770861929525,704,,,,,
v6p1i5_0010,train,k,3,silicon_die_upper,23.43935344934965,23.43935344934965,23.43935344934965,448,,,,,
v6p1i5_0010,train,k,4,silicon_die_upper,265.51378853448495,265.51378853448495,265.51378853448495,384,,,,,
v6p1i5_0010,train,k,5,silicon_die_lower,180.26702701336814,180.26702701336814,180.26702701336814,880,,,,,
v6p1i5_0010,train,q,0,silicon_die_lower,,,,336,0.3206246711034561,0.1046044533965415,1.5380859374999997e-10,29.797050592812866,2084569290.2218356
v6p1i5_0010,train,q,1,silicon_die_upper,,,,448,0.5130283331610928,0.1673765408711757,2.0080566406249976e-10,43.66138035166839,2554849912.00953
v6p1i5_0010,train,q,2,silicon_die_upper,,,,280,0.22457508478017177,0.07326807980516198,1.2550354003906237e-10,26.140358865628833,1789392432.35907
v6p1i5_0010,train,q,3,silicon_die_upper,,,,392,0.3355578751150171,0.10947644168650171,1.7570495605468736e-10,32.34824032712316,1909780365.0488737
v6p1i5_0010,train,q,4,silicon_die_upper,,,,288,0.4316859403127103,0.14083841917084572,1.2908935546874975e-10,51.080641885340135,3344086262.9236217
v6p1i5_0010,train,q,5,silicon_die_upper,,,,360,0.4428974649622645,0.14449620197237584,1.6136169433593744e-10,40.59007377025557,2744749717.6138988
v6p1i5_0010,train,q,6,silicon_die_lower,,,,392,0.4855615945547522,0.15841546133661033,1.79443359375e-10,40.71954085676566,2705932369.1105647
v6p1i5_0010,train,q,7,silicon_die_lower,,,,240,0.3111839588715228,0.10152440176078706,1.0986328125000009e-10,37.20185327387567,2832465545.6394587
v6p1i5_0011,train,k,0,silicon_die_upper,326.2364966829505,326.2364966829505,326.2364966829505,432,,,,,
v6p1i5_0011,train,k,1,silicon_die_upper,20.70209162575744,20.70209162575744,20.70209162575744,560,,,,,
v6p1i5_0011,train,k,2,silicon_die_upper,38.02237252889957,38.02237252889957,38.02237252889957,960,,,,,
v6p1i5_0011,train,k,3,silicon_die_upper,26.19321639786593,26.19321639786593,26.19321639786593,800,,,,,
v6p1i5_0011,train,k,4,silicon_die_lower,343.72507527549845,343.72507527549845,343.72507527549845,280,,,,,
v6p1i5_0011,train,q,0,silicon_die_upper,,,,448,2.4410045083432976,0.26127398371316013,2.0080566406249989e-10,166.6841836487158,12156054062.217815
v6p1i5_0011,train,q,1,silicon_die_lower,,,,280,1.562470770604045,0.16723974137522446,1.28173828125e-10,158.62980813765043,12190248145.512703
v6p1i5_0011,train,q,2,silicon_die_lower,,,,448,2.197790274656764,0.2352414419813334,2.0507812499999985e-10,143.95843459709542,10716844005.945372
v6p1i5_0011,train,q,3,silicon_die_lower,,,,648,3.141434678743392,0.33624483293028207,2.9663085937499985e-10,175.66027068997127,10590383904.636166
v6p1i5_0012,train,k,0,silicon_die_lower,195.4109722546937,195.4109722546937,195.4109722546937,432,,,,,
v6p1i5_0012,train,k,1,silicon_die_lower,182.54232004285504,182.54232004285504,182.54232004285504,968,,,,,
v6p1i5_0012,train,k,2,silicon_die_lower,194.36596026809787,194.36596026809787,194.36596026809787,560,,,,,
v6p1i5_0012,train,k,3,silicon_die_upper,114.83378049790865,114.83378049790865,114.83378049790865,480,,,,,
v6p1i5_0012,train,q,0,silicon_die_upper,,,,512,3.8199646008419172,0.3938447523029568,2.2949218749999977e-10,226.1309578700451,16645292558.562244
v6p1i5_0012,train,q,1,silicon_die_upper,,,,336,1.7269693111013422,0.17805343023744508,1.506042480468749e-10,164.49967527861477,11466936248.463793
v6p1i5_0012,train,q,2,silicon_die_upper,,,,288,1.1141913316870977,0.11487499359279175,1.2908935546874977e-10,138.9978951711166,8631163488.58697
v6p1i5_0012,train,q,3,silicon_die_upper,,,,360,1.4281087178069563,0.14724040220226378,1.6136169433593742e-10,117.2861393661481,8850357723.895672
v6p1i5_0012,train,q,4,silicon_die_lower,,,,448,1.6099294233866894,0.16598642166454264,2.0507812499999995e-10,121.03705131097946,7850322521.6570015
v6p1i5_0013,train,k,0,silicon_die_upper,202.53099596617866,202.53099596617866,202.53099596617866,288,,,,,
v6p1i5_0013,train,k,1,silicon_die_lower,32.15190638294559,32.15190638294559,32.15190638294559,640,,,,,
v6p1i5_0013,train,q,0,silicon_die_lower,,,,392,0.5276351904371441,0.12280332605559444,1.7944335937499973e-10,49.97404607170631,2940399646.300062
v6p1i5_0013,train,q,1,silicon_die_upper,,,,512,0.7237294727755608,0.16844287119603762,2.294921874999998e-10,44.391656862637504,3153612681.370957
v6p1i5_0013,train,q,2,silicon_die_lower,,,,448,0.5986978280776097,0.1393426479558312,2.0507812499999985e-10,41.503659984167214,2919364647.3879657
v6p1i5_0013,train,q,3,silicon_die_lower,,,,384,0.3962160792201655,0.09221646555574001,1.7578125e-10,32.26750705927862,2254029250.6747193
v6p1i5_0013,train,q,4,silicon_die_lower,,,,240,0.4331176239753554,0.10080503681606905,1.0986328125000001e-10,51.66064587694251,3942332861.7845683
v6p1i5_0013,train,q,5,silicon_die_upper,,,,360,0.3378387806460482,0.0786295658171106,1.6136169433593729e-10,30.458442307009502,2093673979.046756
v6p1i5_0013,train,q,6,silicon_die_lower,,,,512,0.5408269468715412,0.12587361324647928,2.3437499999999993e-10,32.92533628988634,2307528306.65191
v6p1i5_0013,train,q,7,silicon_die_upper,,,,336,0.3555244914634222,0.08274578882761818,1.5060424804687488e-10,35.569373904219866,2360653806.742336
v6p1i5_0013,train,q,8,silicon_die_lower,,,,336,0.383000718043563,0.08914068452951959,1.5380859374999997e-10,39.414515947566166,2490112604.930848
v6p1i5_0014,valid_iid,k,0,silicon_die_upper,49.73149782649803,49.73149782649803,49.73149782649803,880,,,,,
v6p1i5_0014,valid_iid,k,1,silicon_die_upper,78.2979263195762,78.2979263195762,78.2979263195762,392,,,,,
v6p1i5_0014,valid_iid,k,2,silicon_die_upper,38.03186594524684,38.03186594524684,38.03186594524684,576,,,,,
v6p1i5_0014,valid_iid,k,3,silicon_die_upper,257.21638140595667,257.21638140595667,257.21638140595667,448,,,,,
v6p1i5_0014,valid_iid,k,4,silicon_die_upper,46.3442410105208,46.3442410105208,46.3442410105208,440,,,,,
v6p1i5_0014,valid_iid,k,5,silicon_die_lower,229.33309384249225,229.33309384249225,229.33309384249225,968,,,,,
v6p1i5_0014,valid_iid,q,0,silicon_die_upper,,,,432,1.191152557217152,0.28448591137564866,1.9363403320312483e-10,101.2475224123809,6151566114.246126
v6p1i5_0014,valid_iid,q,1,silicon_die_upper,,,,336,1.1149249518831574,0.26628028385629193,1.5060424804687488e-10,102.00657541739021,7403011311.713745
v6p1i5_0014,valid_iid,q,2,silicon_die_lower,,,,448,1.8809578047303916,0.44923380476805946,2.05078125e-10,137.23728544737136,9171908533.54248
v6p1i5_0015,train,k,0,silicon_die_lower,65.31570607004781,65.31570607004781,65.31570607004781,448,,,,,
v6p1i5_0015,train,k,1,silicon_die_lower,29.692383347102613,29.692383347102613,29.692383347102613,720,,,,,
v6p1i5_0015,train,k,2,silicon_die_lower,246.27297970791042,246.27297970791042,246.27297970791042,792,,,,,
v6p1i5_0015,train,k,3,silicon_die_lower,100.13835687535867,100.13835687535867,100.13835687535867,720,,,,,
v6p1i5_0015,train,k,4,silicon_die_lower,84.75347280840329,84.75347280840329,84.75347280840329,432,,,,,
v6p1i5_0015,train,k,5,silicon_die_upper,66.75679609051569,66.75679609051569,66.75679609051569,336,,,,,
v6p1i5_0015,train,q,0,silicon_die_lower,,,,280,0.7065158798825544,0.07854562438249578,1.281738281249999e-10,77.33462109893318,5512169607.617038
v6p1i5_0015,train,q,1,silicon_die_lower,,,,360,1.4676711692890048,0.1631656862392897,1.6479492187499997e-10,128.4794795552638,8906046088.011503
v6p1i5_0015,train,q,2,silicon_die_lower,,,,448,1.760270425065397,0.1956948789909526,2.0507812499999995e-10,140.04244661429468,8583413882.223653
v6p1i5_0015,train,q,3,silicon_die_lower,,,,432,1.2107065081975792,0.13459810506472702,1.9775390624999994e-10,104.28233973090768,6122288713.058377
v6p1i5_0015,train,q,4,silicon_die_lower,,,,240,0.8663887267834423,0.09631919881896114,1.0986328124999994e-10,97.26375705729646,7886062722.011069
v6p1i5_0015,train,q,5,silicon_die_upper,,,,512,1.5651395575824025,0.1740015579217961,2.2949218749999977e-10,104.87303657623718,6820012370.061199
v6p1i5_0015,train,q,6,silicon_die_lower,,,,512,1.4182821246694057,0.15767494858177772,2.343749999999998e-10,104.6220531055201,6051337065.256136
v6p1i5_0016,train,k,0,silicon_die_lower,94.82847411981031,94.82847411981031,94.82847411981031,640,,,,,
v6p1i5_0016,train,k,1,silicon_die_lower,73.02465216274712,73.02465216274712,73.02465216274712,576,,,,,
v6p1i5_0016,train,k,2,silicon_die_lower,85.4900061129462,85.4900061129462,85.4900061129462,704,,,,,
v6p1i5_0016,train,k,3,silicon_die_lower,40.070939633542594,40.070939633542594,40.070939633542594,528,,,,,
v6p1i5_0016,train,k,4,silicon_die_upper,58.05736779501851,58.05736779501851,58.05736779501851,560,,,,,
v6p1i5_0016,train,q,0,silicon_die_upper,,,,448,0.8463856346478418,0.10490243867474555,2.0080566406249984e-10,69.15733589863976,4214949008.531991
v6p1i5_0016,train,q,1,silicon_die_upper,,,,432,1.3387733911348723,0.1659297934815973,1.9363403320312483e-10,104.67190898363616,6913936403.578808
v6p1i5_0016,train,q,2,silicon_die_lower,,,,448,1.1241222647316707,0.13932557703202844,2.0507812499999995e-10,84.55061050694933,5481434281.358243
v6p1i5_0016,train,q,3,silicon_die_upper,,,,384,0.618005593683142,0.0765966377949806,1.721191406249997e-10,56.30265496533347,3590568669.1151123
v6p1i5_0016,train,q,4,silicon_die_upper,,,,280,0.8185879894689311,0.101457152449045,1.255035400390624e-10,84.7034433501266,6522429480.587953
v6p1i5_0016,train,q,5,silicon_die_lower,,,,648,1.6921837692413717,0.2097320616188171,2.9663085937499995e-10,90.55677228445307,5704678780.91577
v6p1i5_0016,train,q,6,silicon_die_lower,,,,384,0.8013857009559844,0.09932507229323577,1.7578124999999984e-10,72.5072342959554,4558994209.882937
v6p1i5_0016,train,q,7,silicon_die_upper,,,,512,0.8288679407733083,0.10273126665555028,2.2949218749999977e-10,54.532233713345704,3611747963.1994405
v6p1i5_0017,train,k,0,silicon_die_lower,24.52184672334722,24.52184672334722,24.52184672334722,720,,,,,
v6p1i5_0017,train,k,1,silicon_die_upper,27.846595476320307,27.846595476320307,27.846595476320307,360,,,,,
v6p1i5_0017,train,k,2,silicon_die_lower,160.28906307852031,160.28906307852031,160.28906307852031,288,,,,,
v6p1i5_0017,train,k,3,silicon_die_upper,51.10993639619814,51.10993639619814,51.10993639619814,576,,,,,
v6p1i5_0017,train,q,0,silicon_die_lower,,,,280,1.3447385597600838,0.23076406069589947,1.2817382812499996e-10,139.3287297136121,10491522172.909153
v6p1i5_0017,train,q,1,silicon_die_lower,,,,336,1.5810850095935778,0.27132232839692183,1.5380859374999995e-10,161.9507452104046,10279562221.103645
v6p1i5_0017,train,q,2,silicon_die_lower,,,,384,1.2747433537778796,0.21875252295537306,1.7578125000000005e-10,99.06162921925213,7251873301.491936
v6p1i5_0017,train,q,3,silicon_die_upper,,,,384,1.6267640559856027,0.27916108795180566,1.7211914062499977e-10,161.637284377919,9451383791.93906
v6p1i5_0018,train,k,0,silicon_die_upper,121.74536487138724,121.74536487138724,121.74536487138724,480,,,,,
v6p1i5_0018,train,k,1,silicon_die_lower,61.66026670849834,61.66026670849834,61.66026670849834,672,,,,,
v6p1i5_0018,train,q,0,silicon_die_upper,,,,336,0.4756039862876336,0.07205519155919349,1.5060424804687485e-10,48.3716441461544,3157971919.4879827
v6p1i5_0018,train,q,1,silicon_die_lower,,,,512,0.9099893384615035,0.13786565712258894,2.3437500000000003e-10,56.570604082524206,3882621177.435748
