sample_id,split_role,sobol_index,package_total_power_W,continuous_severity,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,total_source_volume_m3,mean_q_W_m3,max_q_W_m3,mean_local_k_W_mK,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,minimum_support_nodes_per_region,coordinate_sha256,support_index_sha256
v6p1if_0025,train,25,5.62485415359031,0.5775650087743998,533.5283260497924,22.15001183740336,8,2,1.6033172607421864e-09,3526124696.8597846,4404344226.771863,27.94128930073221,107.02650085151737,99.10966933082037,99.20731278211818,0.9651589561214711,0.03484104386279033,1.5738594137229617e-11,8.694126844552137e-11,1598,17,e6e2084de7571ef80dae0c10597b2697eb2e72629a935d43fd5c458ff3e608cf,22532c84f9565bc85290f8f7a0f486717df7bf528ab14e6d7ef9031a668b4a46
v6p1if_0026,train,26,11.568894625299684,0.9507084907963872,843.529795591258,36.27038863971181,5,2,1.1529541015624992e-09,9996153079.583668,11564600265.533777,157.76430604502912,155.03615497323904,127.63420917960062,127.9626382811898,0.966565680466707,0.03343431955284157,-1.954859622183285e-11,8.266598584493558e-11,1556,31,2487a2e59898451b093cb61edabe98142330763ea55be756367fd83052b9bd8b,c8ae553957fb86fbd2ce58474df776d15e52f5458dd5e750d984bb50b393c034
v6p1if_0027,train,27,9.873796221850096,0.4471201887354255,1338.2824078899253,70.98076028790805,10,7,1.6426086425781236e-09,6056810187.526316,9259164524.05265,87.64269977509532,79.5391244046109,65.98013629932078,66.36468857379423,0.9642491134339448,0.03575088658189289,-1.58377415081273e-11,1.0246941225230426e-10,1468,8,d9952f0ecda88c228e221effa608247bf479dc11cec623b7bbcb9c29042075ee,51bd06253ea0c06847e26dc52aff7ad63cb23b2bd7853d5156717e14bc6516bf
v6p1if_0028,test_iid,28,4.626576703828271,0.3386285062879324,627.8957030566017,53.14614501078683,6,6,8.91189575195312e-10,5253023670.328215,6129351883.634556,208.93724444806426,78.32138628616707,65.43763839166417,65.67762881774604,0.9388780720763881,0.06112192794094658,-1.7334645882322756e-11,9.45187318294197e-11,1766,8,c1ed1797ea2d78655b3817bbf07e6babbae34cd9d1b02e063e02389a7737d8f6,4f12bab533f391861aaf4a84e3831adb9f0a9b6841639e435a74bf1c1dc78159
v6p1if_0029,train,29,12.117199291347436,0.8424004204571247,1004.5088001965977,86.12014835763755,9,7,2.080154418945311e-09,5809195693.6240425,7137462255.977267,129.9156234219561,123.63419654166597,104.30966274317751,105.17373355218396,0.9483216344606368,0.051678365526807366,1.2555896383417004e-11,8.880089732798655e-11,1414,7,bfb2d447fb5421e626c3cf8d1d539b259621a4922a9b8124f877e3ef31a39fb5,585a91c7227e44d97a5af731bd040ba8fbf977193ab12ff885ae6149d82284fe
v6p1if_0030,valid_iid,30,14.088845494641287,0.715292009525001,1414.3216385518679,165.7983246309638,4,4,8.582305908203118e-10,16606264285.068743,20046048750.368526,163.40703797392155,113.92129474105911,81.0329418167433,83.0152277070704,0.9536676684171391,0.046332331576648046,6.212864831152211e-12,1.0355682211227417e-10,1422,19,24137b1a7bd4bb952a2cc1a58e7e8e035d324c64a8c1288a820d7814da39c0d0,0ce3ec8c094f0dda05c1f4d53ef73c5c2acae8cfcdc726870d16f290e0a32a64
v6p1if_0031,train,31,4.090136949367366,0.21110098157078028,717.3705205098906,28.11428262329533,7,6,1.1540222167968753e-09,3603760351.4075165,4822355558.55737,101.60205707575973,62.236635935118045,54.32547792463454,54.385658115607804,0.9669058929430943,0.03309410707947454,-2.2568829735405048e-11,9.126709644297701e-11,1668,15,cf634a51b8ccb54656588ffdbbfcc2cc383ba9a03584959d0a65724d5e909a36,d7f1e916c470687c793e444ea953c642e9f510f1c8a46eab7ae8820c605a4c92
v6p1if_0032,train,32,13.635239246322573,0.5948028350248933,1596.1090708283768,40.35533119670005,4,4,8.233642578124997e-10,17180048479.451424,21443458251.757084,178.5338642225206,123.87035325904935,82.62262235331558,82.98406742186904,0.9794193287104105,0.020580671285068904,4.520584358423005e-12,1.0972899985828934e-10,1582,16,b6d8e7a69ef3bcc5e8bd1b40a4d2c43010e302b2b9f62e977e8afaec9f5798f7,6474207295489b30d9e8c7b820af34d4669ab7bfb0a00718c643548ca64211af
v6p1if_0033,train,33,3.2287211435032925,0.0989252282306552,735.2230703751577,63.795782661386916,7,7,9.791564941406244e-10,3285617202.1181636,4037239193.9181213,72.65508008865876,46.991272196283546,38.41750577577758,38.669881668218004,0.9450560047143934,0.05494399533967504,-5.406850786019154e-11,9.059597340840872e-11,1523,10,03e6e6be70129a58251b97efc920b30ec0a62e88be0e34e37857372e4fdcae72,eb75c150b5b2f3ab5f664c0d383d0a9e85288f71fed0c1dd16c27f469f2de63a
v6p1if_0034,train,34,5.475073759608734,0.47622327134013176,603.9047330464571,122.51020875054031,6,5,1.1363220214843741e-09,4834430633.704078,5868544228.877421,166.2687944346301,87.14207093715885,71.0932432181854,72.23840670693508,0.904672491386222,0.09532750858239762,3.138046193958398e-11,8.046669502427538e-11,1374,10,ddd4f9a8b8a3feeee15f6fc0bcbffb8ac1c5de4afb36dd7123dc53097c269193,8e3ee3887d95bf94d7c0ae4d700af43dd52a38ccc9e0be8ff5481f261b762ee0
v6p1if_0035,train,35,12.427003582828611,0.9726268630474806,903.182073365964,21.390192905868673,9,5,1.945266723632811e-09,6395401490.703732,8456067675.265293,59.62258198889485,151.41780484730543,134.54422245218112,134.63410268094088,0.9785441160088149,0.0214558840150168,-2.383170269337392e-11,9.400298934235427e-11,1666,14,8c64f74fd87109b09f45b9b56403a6a44c09a2ca4f4a1e8e26117cf47dbf20df,ad3662a0ada27f741a3988ca3739a08db25268586a09c1c0da1b61db783d15d2
v6p1if_0036,train,36,10.32965716500226,0.8602332239970565,804.617423371829,159.75119052260249,5,3,1.1383056640624993e-09,9253166448.470304,13248930820.51469,205.96497706257279,136.3190917301207,101.28428243389017,103.24472723039337,0.9116644700355658,0.08833552995967565,4.758468482862631e-12,8.775349096992206e-11,1567,23,77c1e2f54fd7501c9a1123fa9cf8d4a27324f867ddead92d706216022233e041,086a37450bfac1a3936cf7c908247a2284d3769b245dfc2e5d72935e8c55d36c
v6p1if_0037,test_iid,37,8.101956492136228,0.36401229072362185,1213.3667266854848,29.17850728851919,10,2,1.6033935546874992e-09,5076426410.059987,7367204414.966568,38.951267976325596,77.55304966493344,64.84019288983212,64.94615747070492,0.9796325436610833,0.020367456347015006,-8.098351025325523e-12,1.0085346176399324e-10,1667,11,a009591b4ada364ed7a3c9e07d4355ec8dbf2e5f8c854bb75ff55f0f96050ee8,352922f3b0aa279ccd1525eeca89ccd9f50cdad0b1dad1253ca772637d1713b1
v6p1if_0038,train,38,6.449902778260912,0.24055513925850391,1187.0810649051882,47.659146283213026,3,2,5.094909667968746e-10,12746106814.794096,16451081159.064112,156.31283791736465,69.0494413481079,50.24835675315279,50.4610304322357,0.9705767558820473,0.02942324413832341,-2.037064467983744e-11,1.0023069334521899e-10,1563,32,d16b7487489d54e391a130a3f07a4fcc21524f971302f914ed154048e9f10834,4618aab39001eb9955473d066046b3cf6801cd2a5133be580aa034e8de224aa8
v6p1if_0039,valid_iid,39,6.844275123269929,0.7363712638616562,552.3263938098181,96.03515664518201,8,7,1.7302703857421862e-09,3996763799.2384157,5817240993.765482,104.07809723946833,119.40725854442354,100.53599780671105,101.48028239666246,0.9029990862839427,0.09700091372645506,-1.0397670672296945e-11,8.222533636767923e-11,1486,9,bf0634688a24c33eff5176974aca55228bd51cdc80f12b4f2919503400e5f1b4,1e35d80caef7a5cedea3d50e435c2df202d85cfd977477978689b69240fe8d90
v6p1if_0040,valid_iid,40,9.050600856268154,0.5407600346952677,1029.4030842979314,104.62272928569149,10,8,1.7594909667968745e-09,5189976590.376947,7704777833.388858,215.79481891744945,89.96397983259072,73.88195779682259,74.76252305483914,0.9440073476554647,0.05599265235269567,-8.160308968094267e-12,9.509441116028998e-11,1467,7,fa5f352a4828aac2c7122ea7d833633203545c0e7402f50cb46017643bdf2dcc,3d8d6d0add9b255d267b0f21fc5302697bd939e19e62172c9d3c887aa9d2009e
v6p1if_0041,train,41,2.4771080816138094,0.04481372982263565,636.9275907896115,59.41844368349023,5,6,6.972503662109369e-10,3605205630.1003733,6086433191.631458,49.157527309807875,42.554257501532675,34.37204135272981,34.54407566580226,0.9377917503550007,0.06220824966848407,-2.348480882432061e-11,8.407647354493368e-11,1690,10,9a42c9ae673751e0e5f261d2f038e8e33f7afe1a31bae1dbdb890ef2b8888fba,ff3ea6153a67fcb9c520358db156c8d86e82f49e139ec066630f5cec7f1e5025
v6p1if_0042,train,42,5.665983172082354,0.4209292521700263,693.7884013574514,30.932749666858374,8,3,1.4794158935546868e-09,3924947272.2136326,5135589964.073771,211.48135015516752,88.10626839239478,75.87273596699123,76.02306035371852,0.9644678101400396,0.035532189844913374,1.5047103476260457e-11,8.297254610933629e-11,1479,14,53c0930fce092aac87810386c5b44154e058b4e0a5a4bf89f90d4fc9619c9fea,d4515c017ac4b5f9fe7411d5fe31097025e8f25913978c82612ac15fca101f12
v6p1if_0043,train,43,16.86494513788802,0.9173251809552312,1407.1935363530258,197.32872794683746,3,4,6.066894531249998e-10,27789620910.07934,29280423763.966232,107.16347388787021,160.74768526114883,97.94036292498555,100.01141444863049,0.9388018594885661,0.06119814051849854,-7.064583072054621e-12,1.1485120617971938e-10,1586,32,c5f83d232f72de26f3993b2e4898b51c2fa197babc2c889953ec24c37ffa3fb9,7d7e6ebf24c12300f7545f3feca10fa067ec4ad053afcd8eab540743f360b308
v6p1if_0044,train,44,6.977474933633666,0.8049926050007343,521.2778087852579,26.42923824869303,7,3,1.4601135253906238e-09,4795498091.479425,6298817158.751255,38.37060259597836,137.01714232166086,124.40808389799864,124.5385871652043,0.9577380545693873,0.04226194539788839,3.272425745182781e-11,8.458319084746241e-11,1677,8,e9a2e59a7e8db9b2b7f82909c45bd43bb847a6dbbc83c489538215c0076cf1b2,3e33523fca1a84570b7bca600738fd80d0e97a50cceb92245bc4030e4f187af8
v6p1if_0045,train,45,6.593363055369857,0.30865720473229885,1046.345963332137,129.91280497147594,4,6,6.56509399414062e-10,10412648806.446842,15848778874.170746,118.82764217806714,69.80923014518754,52.357825206665524,53.12690692380589,0.9384509528352758,0.06154904717855339,-1.3829168645439838e-11,9.384030682624831e-11,1465,16,27dc644bb7fafb3879a8553d20ad349bfbc3418e49a42bb4fae6dc546df485ac,f796b06a35eaffc299bbcbba87da450d8e7f83eb622e20ba6b8a55a8c9efe254
v6p1if_0046,test_iid,46,6.527666022764057,0.1865047076717019,1382.4334493649742,79.51454438202435,9,2,1.3979339599609366e-09,4708992184.69195,5826556481.880463,74.72362542712546,52.8291807235118,41.384789976518014,41.787534869657364,0.9660835269224475,0.033916473066241674,1.1310865189368485e-11,9.033585409809658e-11,1282,14,d28df40967f48ac79056beaef8527e01703b4021ebd1a787f103bf077dfa996d,bc472d4416652ce4e575b27d8870134094c598b2009fae4abff02c492efed05f
v6p1if_0047,train,47,9.102378572539834,0.6822674004361033,848.8642749667226,43.9518130674801,6,4,1.284255981445312e-09,7214675092.661433,10639630985.777338,140.80652407073646,125.46218037814964,100.12575911712085,100.42189999490205,0.959728107634713,0.0402718923653657,-7.86344776007399e-14,1.0177832577236857e-10,1766,15,d8947ff469952dd4455e90b1c3f9f4c4ed0e0780c6fb34d9f84866d2a45a257b,96810201686fd0c26f85acab030bdc0a984388c1eb589c4d38c50b173a52c0a9
v6p1if_0048,train,48,14.063852632139435,0.8140487354248762,1252.7017244857288,46.152234640744545,8,8,1.6100311279296872e-09,8888359011.357164,11346649120.204538,56.90750155560207,120.9610341937015,103.29639411616964,103.64693895750513,0.9724015640701287,0.027598435914923405,1.4947955033193953e-11,9.615134623370104e-11,1353,8,7251f532bade3c9c7be078b1bd9a67a01f31fe71a968ffe370fb9541f8a635b8,b71c5c6bb33245988e5bb33d6279139e7796fd7f844ee2ac489f673dfb20f6cd
v6p1if_0049,test_iid,49,5.30532302596358,0.31815583631396294,778.8823214145156,74.36761151353379,3,2,5.236053466796875e-10,10125497133.776896,11598756598.999172,144.59333588620692,80.77130421280418,59.46894689935963,59.917670973861355,0.9413033453440545,0.05869665464582302,1.0122566682508317e-11,9.010510339777139e-11,1673,40,28cae833abf1a10f22645619aad1eae1e16c3e70db370be1b3cfbf92634c57f2,0387f830c9291b20ba93925b3ff5ea3c82cfe56efd65c52bc290c02eab15b344
v6p1if_0050,train,50,3.2967245445828928,0.19446208607405424,570.0584976633722,143.97949477824824,10,5,1.5842437744140615e-09,2115151651.9028034,2904905111.0100923,77.43273781169397,55.751085430599915,45.143159871709265,45.90687461712593,0.8883389414589916,0.11166105857570519,-3.469676221279161e-11,9.266939898709542e-11,1728,9,f0c4384b9357a420144190cf1de1722202774c3f070724782721af16e282d04e,e04e34ca7e683baa2c0cab312a751adfc5bf0f59919d0b501407ab11aae14e55
v6p1if_0051,train,51,11.679231232012844,0.6909114206209779,1150.768775004636,24.27764676287191,5,8,9.336853027343742e-10,12473816252.92382,16541767008.162384,139.3066491318899,120.32072288604036,98.01910432879689,98.10313469882503,0.9814954741207175,0.018504525889870064,-1.0587481352509578e-11,9.247380884890787e-11,1462,11,38011f6a821d4a121c503685e289bb1be2604d20b2f446ce24b51749a78b064a,c5e5108c72e435cfa955f3bcfdd269541d035bcda832a74fa1f7a3f0e51d2a28
v6p1if_0052,valid_iid,52,7.4938754106332865,0.578517809510231,766.0665774007678,182.69768546182203,9,5,1.7782592773437493e-09,4275584713.491478,5874176691.484326,200.81038515548082,96.8741776376043,75.35510627656744,76.94849858041813,0.9005335188316266,0.09946648117912725,-1.0753786556087284e-11,8.60270757538258e-11,1526,9,b5c6b9b8209223cb7663200ae2899835fc4e6d379f08e7f463041f1caecd9823,5c9f6868fd04c1ed878df3e9cb464050083846ac64b96304be7b67eeb9aba9b3
v6p1if_0053,train,53,5.513785080311952,0.08225107379257679,1531.031087656019,34.01370926908334,6,7,8.828735351562498e-10,6120703108.898948,7967976000.588957,122.2114606073018,44.697649531631555,34.61203921685171,34.6894390082447,0.9817407802872385,0.018259219732867295,-2.0105829836173806e-11,1.0404047304903357e-10,1457,12,59eac4c5629581da19589796cfd0f81135eb9ac3500eda816db640b3719bd239,31ce681c2997c454bf4fb9e6318f2855a96d88b6e9e4260dff12ad0339157a06
v6p1if_0054,train,54,7.60347930622301,0.4597857790067792,940.7897941028061,56.01104626802387,7,3,1.208496093749999e-09,6321453419.722211,7460171776.755287,162.22529109978052,86.99868719207433,71.62664686314726,72.05839322724108,0.9605873140944203,0.03941268593311699,-2.7537373136868663e-11,9.858661110120057e-11,1556,12,9e918d250b67956f83f122d78bddea19eb878f8f9937dd620716495b85533afe,bb579dc328e361bc5405ed48a7f1735fed8b42f8b4fb42c8e3f9678dd150e3c3
v6p1if_0055,train,55,8.641094944053062,0.9556171363219619,580.1139213826498,108.9981834561669,4,4,8.630371093749994e-10,9998567604.7767,12275058601.52494,110.94304028241422,153.90701817491225,121.65719074126771,122.86936408922044,0.8979647658103204,0.10203523418085098,8.82867503716425e-12,8.638006307946678e-11,1682,18,18b43d0865203e44e19acbec6de0b002d6ffe35fa2dd8313102d7c01f535cdd8,8b28cf308632a00d85b8a9031b8530d69158ba732453d2be7be8257ed8839322
