sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1if1_0005,train,k,4,silicon_die_upper,194.6123888783495,194.6123888783495,194.6123888783495,704,,,,,
v6p1if1_0005,train,k,5,silicon_die_upper,41.41029738751537,41.41029738751537,41.41029738751537,800,,,,,
v6p1if1_0005,train,k,6,silicon_die_lower,251.97035385197827,251.97035385197827,251.97035385197827,512,,,,,
v6p1if1_0005,train,q,0,silicon_die_lower,,,,392,2.937144239982269,0.3236148908285941,1.794433593749999e-10,253.28539231698815,16368085451.6563
v6p1if1_0005,train,q,1,silicon_die_lower,,,,336,2.081424092779683,0.22933154639929054,1.5380859374999997e-10,214.5304100162034,13532560450.83426
v6p1if1_0005,train,q,2,silicon_die_lower,,,,320,1.4632540479482732,0.16122149962377655,1.4648437500000015e-10,151.52078450317168,9989147633.993534
v6p1if1_0005,train,q,3,silicon_die_upper,,,,448,2.594225487365034,0.28583206314833887,2.0080566406249986e-10,199.72819654801793,12919085223.400835
v6p1if1_0006,train,k,0,silicon_die_lower,104.13856179907471,104.13856179907471,104.13856179907471,448,,,,,
v6p1if1_0006,train,k,1,silicon_die_lower,110.59269646616303,110.59269646616303,110.59269646616303,504,,,,,
v6p1if1_0006,train,k,2,silicon_die_upper,122.96078770723703,122.96078770723703,122.96078770723703,336,,,,,
v6p1if1_0006,train,q,0,silicon_die_upper,,,,288,0.3683463316328053,0.09722978297316667,1.290893554687499e-10,43.82197414044798,2853421417.2443905
v6p1if1_0006,train,q,1,silicon_die_lower,,,,384,0.3070162810653272,0.0810409221258875,1.757812500000002e-10,26.341894699424802,1746581510.060526
v6p1if1_0006,train,q,2,silicon_die_lower,,,,576,0.4664593922628485,0.12312799553199821,2.636718749999997e-10,27.33316062699657,1769090435.8413236
v6p1if1_0006,train,q,3,silicon_die_upper,,,,384,0.33939148329430874,0.08958677589476459,1.7211914062499985e-10,29.965066111294576,1971840447.6219714
v6p1if1_0006,train,q,4,silicon_die_lower,,,,432,0.5773536439444628,0.15239996893860075,1.9775390624999997e-10,42.486904658729735,2919556204.440148
v6p1if1_0006,train,q,5,silicon_die_upper,,,,432,0.4276234296152496,0.11287674040739375,1.9363403320312483e-10,29.510893022578436,2208410487.2549267
v6p1if1_0006,train,q,6,silicon_die_upper,,,,432,0.6506843621825177,0.17175656138231254,1.9363403320312483e-10,47.1913213019232,3360382219.069623
v6p1if1_0006,train,q,7,silicon_die_lower,,,,448,0.6515355853055909,0.17198125274587595,2.0507812499999995e-10,50.1818151536099,3177011615.9663105
v6p1if1_0007,train,k,0,silicon_die_lower,258.34092609550726,258.34092609550726,258.34092609550726,576,,,,,
v6p1if1_0007,train,k,1,silicon_die_upper,63.32861997234835,63.32861997234835,63.32861997234835,480,,,,,
v6p1if1_0007,train,q,0,silicon_die_lower,,,,576,4.358318142923981,0.3038957518613995,2.6367187499999996e-10,235.03894594278526,16529325105.015396
v6p1if1_0007,train,q,1,silicon_die_upper,,,,384,1.62224585260836,0.1131155658938902,1.7211914062499977e-10,143.61815698016005,9425133350.757236
v6p1if1_0007,train,q,2,silicon_die_upper,,,,288,2.3028422207608448,0.16057202460827755,1.2908935546874985e-10,255.3371481300865,17839133307.302944
v6p1if1_0007,train,q,3,silicon_die_lower,,,,360,2.13748999099159,0.14904238438013803,1.6479492187499997e-10,183.8670534888504,12970605930.52082
v6p1if1_0007,train,q,4,silicon_die_upper,,,,384,1.8557606426531872,0.12939802861558128,1.7211914062499985e-10,127.89482896569334,10781837719.58505
v6p1if1_0007,train,q,5,silicon_die_upper,,,,448,2.064833994302988,0.1439762446407135,2.008056640624997e-10,160.71915237916667,10282747769.805534
v6p1if1_0008,train,k,0,silicon_die_upper,24.913285732795245,24.913285732795245,24.913285732795245,504,,,,,
v6p1if1_0008,train,k,1,silicon_die_lower,158.68798803311736,158.68798803311736,158.68798803311736,616,,,,,
v6p1if1_0008,train,q,0,silicon_die_lower,,,,392,0.9094742583012053,0.12165627657145645,1.79443359375e-10,81.72950354781504,5068308247.621411
v6p1if1_0008,train,q,1,silicon_die_lower,,,,432,0.7148190381036486,0.09561812421224047,1.9775390624999992e-10,54.285316790611375,3614689851.9414144
v6p1if1_0008,train,q,2,silicon_die_lower,,,,448,0.9843215744742557,0.13166826505146925,2.050781249999999e-10,77.60063890910767,4799739486.960183
v6p1if1_0008,train,q,3,silicon_die_upper,,,,360,0.7595709662460853,0.10160438814165797,1.6136169433593718e-10,65.53956636173841,4707257006.515701
v6p1if1_0008,train,q,4,silicon_die_lower,,,,448,1.1374614338105218,0.15215309451363154,2.0507812499999998e-10,83.51105037960383,5546478610.580831
v6p1if1_0008,train,q,5,silicon_die_upper,,,,240,0.8038986710477338,0.10753390562486884,1.0757446289062495e-10,97.41475691400932,7472950823.515505
v6p1if1_0008,train,q,6,silicon_die_upper,,,,336,1.0335457410264095,0.13825276017643734,1.5060424804687488e-10,102.02723304211686,6862659947.710925
v6p1if1_0008,train,q,7,silicon_die_lower,,,,384,1.132677623204386,0.1515131857082382,1.7578125000000013e-10,98.73517316740339,6443677145.340503
v6p1if1_0009,valid_iid,k,0,silicon_die_upper,58.090940492735406,58.090940492735406,58.090940492735406,792,,,,,
v6p1if1_0009,valid_iid,k,1,silicon_die_upper,231.4098226893776,231.4098226893776,231.4098226893776,448,,,,,
v6p1if1_0009,valid_iid,k,2,silicon_die_upper,36.090907857692464,36.090907857692464,36.090907857692464,448,,,,,
v6p1if1_0009,valid_iid,k,3,silicon_die_lower,33.817599488913245,33.817599488913245,33.817599488913245,576,,,,,
v6p1if1_0009,valid_iid,k,4,silicon_die_upper,210.03748404010946,210.03748404010946,210.03748404010946,528,,,,,
v6p1if1_0009,valid_iid,k,5,silicon_die_upper,183.13196940527297,183.13196940527297,183.13196940527297,880,,,,,
v6p1if1_0009,valid_iid,k,6,silicon_die_lower,249.70703500098477,249.70703500098477,249.70703500098477,880,,,,,
v6p1if1_0009,valid_iid,q,0,silicon_die_upper,,,,512,0.756644546540785,0.19079212524878006,2.2949218749999966e-10,54.251853229769075,3297038364.5011272
v6p1if1_0009,valid_iid,q,1,silicon_die_upper,,,,384,0.6621686522347857,0.16696950372612682,1.721191406249998e-10,56.26979048281538,3847152907.1683483
v6p1if1_0009,valid_iid,q,2,silicon_die_upper,,,,432,0.7446137156533188,0.18775848441435875,1.9363403320312483e-10,57.73540889326142,3845469225.2999167
v6p1if1_0009,valid_iid,q,3,silicon_die_lower,,,,320,0.38597650017825635,0.09732611845518169,1.4648437499999994e-10,35.814306567475086,2634932907.8835645
v6p1if1_0009,valid_iid,q,4,silicon_die_upper,,,,240,0.38278092896064897,0.09652033742262352,1.0757446289062487e-10,45.77259852501572,3558288079.484414
v6p1if1_0009,valid_iid,q,5,silicon_die_upper,,,,576,1.033621611757518,0.2606334307329292,2.581787109374997e-10,62.25989093379484,4003512171.8759327
v6p1if1_0010,train,k,0,silicon_die_lower,138.43533672858442,138.43533672858442,138.43533672858442,528,,,,,
v6p1if1_0010,train,k,1,silicon_die_lower,51.378861489264764,51.378861489264764,51.378861489264764,960,,,,,
v6p1if1_0010,train,k,2,silicon_die_lower,27.98063482448226,27.98063482448226,27.98063482448226,432,,,,,
v6p1if1_0010,train,k,3,silicon_die_lower,36.77333233252997,36.77333233252997,36.77333233252997,384,,,,,
v6p1if1_0010,train,k,4,silicon_die_upper,26.941571796526574,26.941571796526574,26.941571796526574,528,,,,,
v6p1if1_0010,train,k,5,silicon_die_lower,222.13452182150434,222.13452182150434,222.13452182150434,616,,,,,
v6p1if1_0010,train,q,0,silicon_die_upper,,,,320,1.3490133683534782,0.12938611946125145,1.434326171875e-10,126.92080280969226,9405206394.51208
v6p1if1_0010,train,q,1,silicon_die_upper,,,,512,0.9527567498878639,0.09138048706586561,2.294921874999997e-10,67.06446465702756,4151586859.0858464
v6p1if1_0010,train,q,2,silicon_die_upper,,,,240,0.7582540850130517,0.07272541245845814,1.0757446289062487e-10,101.41725872334477,7048643931.264598
v6p1if1_0010,train,q,3,silicon_die_upper,,,,576,1.6494198429582563,0.15819860488353277,2.5817871093749965e-10,94.94674117662166,6388674871.637851
v6p1if1_0010,train,q,4,silicon_die_upper,,,,336,0.8299668711634621,0.07960350524346968,1.5060424804687488e-10,86.13271413500556,5510912752.641206
v6p1if1_0010,train,q,5,silicon_die_upper,,,,280,0.8271902514636033,0.07933719502252436,1.2550354003906253e-10,98.85343573885439,6590971467.467319
v6p1if1_0010,train,q,6,silicon_die_upper,,,,384,0.8278338597928244,0.07939892456955806,1.721191406249997e-10,77.57010742436292,4809656013.775057
v6p1if1_0010,train,q,7,silicon_die_lower,,,,512,0.9813760142714486,0.09412540838932677,2.3437500000000003e-10,68.38198205218501,4187204327.5581803
v6p1if1_0010,train,q,8,silicon_die_upper,,,,336,0.8785944403016746,0.08426745640750175,1.506042480468749e-10,107.29550377723048,5833795870.274629
v6p1if1_0010,train,q,9,silicon_die_upper,,,,504,1.3718548758700315,0.1315768864985114,2.2590637207031234e-10,96.76677721774513,6072670121.244069
v6p1if1_0011,train,k,0,silicon_die_upper,96.94773390037501,96.94773390037501,96.94773390037501,720,,,,,
v6p1if1_0011,train,k,1,silicon_die_upper,50.20377320506527,50.20377320506527,50.20377320506527,792,,,,,
v6p1if1_0011,train,k,2,silicon_die_upper,184.52431038675735,184.52431038675735,184.52431038675735,448,,,,,
v6p1if1_0011,train,k,3,silicon_die_upper,29.140890149104454,29.140890149104454,29.140890149104454,528,,,,,
v6p1if1_0011,train,k,4,silicon_die_upper,157.42372458250424,157.42372458250424,157.42372458250424,576,,,,,
v6p1if1_0011,train,k,5,silicon_die_upper,160.90033905456218,160.90033905456218,160.90033905456218,880,,,,,
v6p1if1_0011,train,k,6,silicon_die_upper,79.06532240737323,79.06532240737323,79.06532240737323,392,,,,,
v6p1if1_0011,train,k,7,silicon_die_lower,35.76123230792654,35.76123230792654,35.76123230792654,576,,,,,
v6p1if1_0011,train,q,0,silicon_die_lower,,,,432,2.42669843280744,0.3114265800519669,1.977539062499998e-10,230.22554359489254,12271304667.628746
v6p1if1_0011,train,q,1,silicon_die_upper,,,,336,1.4286573140204735,0.18334452083396954,1.5060424804687475e-10,156.59552604686198,9486168767.137377
v6p1if1_0011,train,q,2,silicon_die_lower,,,,576,2.459375797688932,0.3156201789979966,2.636718749999998e-10,153.59395190673234,9327410432.716549
v6p1if1_0011,train,q,3,silicon_die_lower,,,,384,1.477469212407961,0.18960872011606697,1.7578124999999976e-10,129.26951205353217,8405158186.143078
v6p1if1_0012,train,k,0,silicon_die_upper,52.66993286223637,52.66993286223637,52.66993286223637,576,,,,,
v6p1if1_0012,train,k,1,silicon_die_upper,29.605086759473593,29.605086759473593,29.605086759473593,968,,,,,
v6p1if1_0012,train,k,2,silicon_die_upper,71.03140973109117,71.03140973109117,71.03140973109117,576,,,,,
v6p1if1_0012,train,k,3,silicon_die_upper,47.929734329081846,47.929734329081846,47.929734329081846,704,,,,,
v6p1if1_0012,train,k,4,silicon_die_lower,175.07007592418162,175.07007592418162,175.07007592418162,560,,,,,
v6p1if1_0012,train,q,0,silicon_die_lower,,,,432,3.5644243991656417,0.2765334627805338,1.9775390624999992e-10,283.3381753708832,18024546097.509228
v6p1if1_0012,train,q,1,silicon_die_lower,,,,392,3.180026969926112,0.2467113259394706,1.79443359375e-10,267.34162141609903,17721619685.46579
v6p1if1_0012,train,q,2,silicon_die_upper,,,,336,1.8206148611823048,0.14124606824885763,1.5060424804687488e-10,198.5919247612958,12088735110.683245
v6p1if1_0012,train,q,3,silicon_die_upper,,,,336,2.5534142113810585,0.19809775568574678,1.506042480468749e-10,288.5581943154561,16954463399.90569
v6p1if1_0012,train,q,4,silicon_die_upper,,,,280,1.7711870992113126,0.13741138734539116,1.2550354003906253e-10,215.0604929891964,14112646532.998487
v6p1if1_0013,train,k,0,silicon_die_upper,70.70575916994794,70.70575916994794,70.70575916994794,720,,,,,
v6p1if1_0013,train,k,1,silicon_die_upper,24.147116616586068,24.147116616586068,24.147116616586068,576,,,,,
v6p1if1_0013,train,k,2,silicon_die_upper,170.19756112704897,170.19756112704897,170.19756112704897,504,,,,,
v6p1if1_0013,train,k,3,silicon_die_lower,133.04702930152592,133.04702930152592,133.04702930152592,640,,,,,
v6p1if1_0013,train,k,4,silicon_die_upper,27.065860802710418,27.065860802710418,27.065860802710418,880,,,,,
v6p1if1_0013,train,k,5,silicon_die_lower,35.78833159931757,35.78833159931757,35.78833159931757,560,,,,,
v6p1if1_0013,train,k,6,silicon_die_lower,89.23588105486682,89.23588105486682,89.23588105486682,432,,,,,
v6p1if1_0013,train,q,0,silicon_die_upper,,,,432,0.955758003582409,0.17619437955206166,1.9363403320312508e-10,77.05396432998128,4935898859.162863
v6p1if1_0013,train,q,1,silicon_die_upper,,,,432,0.8608405102178114,0.15869630076085411,1.936340332031248e-10,62.305816705580476,4445708721.6418085
v6p1if1_0013,train,q,2,silicon_die_lower,,,,448,0.7756743293670256,0.14299588042686,2.0507812499999985e-10,59.76440645877409,3782335777.4849277
v6p1if1_0013,train,q,3,silicon_die_upper,,,,448,0.7327046018180168,0.135074393547712,2.0080566406249989e-10,48.53199468569745,3648824375.7405453
v6p1if1_0013,train,q,4,silicon_die_upper,,,,384,0.7624447562847063,0.14055700320873488,1.7211914062499993e-10,61.37312684247202,4429749959.917955
v6p1if1_0013,train,q,5,silicon_die_lower,,,,432,0.6324271507112368,0.11658820435065982,1.9775390624999986e-10,52.18266703270069,3198051369.5225034
v6p1if1_0013,train,q,6,silicon_die_lower,,,,360,0.704602926305021,0.12989383815311756,1.6479492187499992e-10,60.395914581530725,4275634942.437581
v6p1if1_0014,train,k,0,silicon_die_lower,200.76991792226988,200.76991792226988,200.76991792226988,320,,,,,
v6p1if1_0014,train,k,1,silicon_die_upper,214.97386162404325,214.97386162404325,214.97386162404325,448,,,,,
v6p1if1_0014,train,k,2,silicon_die_upper,94.71427190853022,94.71427190853022,94.71427190853022,504,,,,,
v6p1if1_0014,train,k,3,silicon_die_upper,140.15306867271056,140.15306867271056,140.15306867271056,880,,,,,
v6p1if1_0014,train,k,4,silicon_die_upper,305.3843679625791,305.3843679625791,305.3843679625791,704,,,,,
v6p1if1_0014,train,k,5,silicon_die_lower,203.44654486860554,203.44654486860554,203.44654486860554,800,,,,,
v6p1if1_0014,train,k,6,silicon_die_upper,208.84884305838446,208.84884305838446,208.84884305838446,880,,,,,
v6p1if1_0014,train,q,0,silicon_die_lower,,,,392,1.1331674561704115,0.25940464847353956,1.79443359375e-10,89.36501926658765,6314903265.951028
v6p1if1_0014,train,q,1,silicon_die_lower,,,,504,1.8899678469732115,0.4326513634862539,2.3071289062500004e-10,120.66292189580554,8191860636.192882
v6p1if1_0014,train,q,2,silicon_die_upper,,,,504,1.345203748752741,0.3079439880402065,2.259063720703123e-10,101.50306855731617,5954695905.319805
v6p1if1_0015,train,k,0,silicon_die_lower,382.84685504986874,382.84685504986874,382.84685504986874,384,,,,,
v6p1if1_0015,train,k,1,silicon_die_lower,187.65979881628803,187.65979881628803,187.65979881628803,640,,,,,
v6p1if1_0015,train,k,2,silicon_die_lower,33.0938631371642,33.0938631371642,33.0938631371642,288,,,,,
v6p1if1_0015,train,k,3,silicon_die_lower,23.834703706329652,23.834703706329652,23.834703706329652,448,,,,,
v6p1if1_0015,train,k,4,silicon_die_lower,271.65122715334525,271.65122715334525,271.65122715334525,576,,,,,
v6p1if1_0015,train,k,5,silicon_die_lower,102.5478648459611,102.5478648459611,102.5478648459611,448,,,,,
v6p1if1_0015,train,k,6,silicon_die_upper,43.067720276608995,43.067720276608995,43.067720276608995,720,,,,,
v6p1if1_0015,train,q,0,silicon_die_lower,,,,288,0.5853399397750247,0.07789778697293515,1.3183593749999995e-10,62.13221186303226,4439911839.478707
v6p1if1_0015,train,q,1,silicon_die_upper,,,,240,0.4415659658277183,0.058764162844870016,1.0757446289062491e-10,58.223054097093225,4104747111.5582085
v6p1if1_0015,train,q,2,silicon_die_lower,,,,432,0.7515982814124,0.1000236594775852,1.977539062499999e-10,62.070733743702284,3800674766.2533236
v6p1if1_0015,train,q,3,silicon_die_lower,,,,576,0.9800755620729332,0.130429707873822,2.6367187499999985e-10,59.01548424143798,3717027316.8988304
v6p1if1_0015,train,q,4,silicon_die_upper,,,,448,1.1672827027482418,0.15534347331710008,2.008056640624998e-10,82.02518740754662,5812996900.251431
v6p1if1_0015,train,q,5,silicon_die_upper,,,,448,1.0088409918355976,0.13425784801525537,2.0080566406249994e-10,67.77771481593898,5023966811.621409
v6p1if1_0015,train,q,6,silicon_die_lower,,,,392,0.790986371990232,0.10526547689103884,1.7944335937500014e-10,65.3652165562115,4408000244.451684
v6p1if1_0015,train,q,7,silicon_die_lower,,,,288,0.6297123036577873,0.0838029178453535,1.3183593749999995e-10,61.88837993645221,4776484436.633884
v6p1if1_0015,train,q,8,silicon_die_lower,,,,360,1.1588028731581643,0.15421496676203988,1.6479492187500002e-10,102.52234771586753,7031787508.823467
v6p1if1_0016,train,k,0,silicon_die_lower,115.86036975273554,115.86036975273554,115.86036975273554,432,,,,,
v6p1if1_0016,train,k,1,silicon_die_lower,353.4463090010428,353.4463090010428,353.4463090010428,640,,,,,
v6p1if1_0016,train,k,2,silicon_die_lower,131.16064372177578,131.16064372177578,131.16064372177578,288,,,,,
v6p1if1_0016,train,k,3,silicon_die_upper,33.9315607697178,33.9315607697178,33.9315607697178,504,,,,,
v6p1if1_0016,train,q,0,silicon_die_lower,,,,336,0.8332252645642325,0.10065333339763784,1.5380859374999997e-10,88.68212717085385,5417286799.452535
v6p1if1_0016,train,q,1,silicon_die_upper,,,,336,0.6560416579544054,0.07924961295473709,1.5060424804687477e-10,82.92968971290576,4356063434.21479
v6p1if1_0016,train,q,2,silicon_die_upper,,,,384,0.6251080034726224,0.07551283783499729,1.721191406249998e-10,52.23976311362352,3631833166.274985
v6p1if1_0016,train,q,3,silicon_die_upper,,,,648,0.8931219960433264,0.10788883853579159,2.9045104980468714e-10,50.595277013287074,3074948417.7933025
v6p1if1_0016,train,q,4,silicon_die_upper,,,,432,1.1580376897509161,0.13989056576973696,1.9363403320312488e-10,90.41842372319486,5980548308.551307
v6p1if1_0016,train,q,5,silicon_die_lower,,,,288,0.648459127704395,0.0783336458355078,1.3183593749999998e-10,68.80743998428522,4918682568.661486
v6p1if1_0016,train,q,6,silicon_die_upper,,,,448,0.8707850160408921,0.10519053881913906,2.0080566406249984e-10,69.56961744091087,4336456444.624312
