sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1f_pilot_g001_t0_b1_p0,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1000.0,120.0,4.0,4,18.473339921264333,clustered,partly_aligned,43.41520655375763,33.447592912423445,10.853801638439407,3.750936206771827,0.24906379370635667,0.9377340516929568,0.06226594842658917,-1.1954592871177283e-10,6.875675792974323e-11,341.7219743321672,337.5026228526953,320.7498610866148,11.123082887105248,167.5152125136137,1.1248795625621086,84.2037814226753,9.99820332454314,83.31143109093838,10.430493583041795,10.430493581794874,-1.1954571266614307e-10,True,0.05046451027311605,36.16044835430196,540,10,True,True
p1f_pilot_g001_t0_b1_p1,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1000.0,120.0,6.0,4,18.473339921264333,clustered,partly_aligned,65.12280982866537,50.1713893669086,10.853801638110895,5.626404309960087,0.37359569054678643,0.9377340516600144,0.0622659484244644,-8.447888684888956e-11,6.892021483216631e-11,362.58296149627296,356.2539342770665,331.12479162885955,11.123082887144475,167.515212514036,1.1248795626013879,84.20378142309917,9.998203324543086,83.31143109093682,10.43049358271216,10.430493581831003,-8.447888627000678e-11,True,0.07569676541277204,54.24067252963604,540,10,True,True
p1f_pilot_g001_t1_b0_p0,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1400.0,20.0,4.0,4,18.473339921264333,clustered,partly_aligned,34.18058480291131,28.024421512646605,8.545146200727828,3.9487322284946087,0.05126777197997079,0.9871830571236522,0.012816942994992697,-1.1864487170498705e-10,6.879262399389475e-11,332.47198387752906,328.1985091153488,325.6267893818154,8.223394750144525,633.380048000041,1.082239694893017,133.51847040257428,7.141155055251508,499.86157759746675,8.117995969382264,8.117995968419105,-1.1864485342489041e-10,True,0.05020121370512243,29.224083096800168,540,10,True,True
p1f_pilot_g001_t1_b0_p1,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1400.0,20.0,6.0,4,18.473339921264333,clustered,partly_aligned,51.27087720283964,42.03663226749052,8.545146200473274,5.923098342529411,0.07690165796722423,0.9871830570882351,0.012816942994537372,-8.277246943411143e-11,6.876911965954111e-11,348.707975814772,342.29776367150544,338.44018407135627,8.223394750182665,633.3800480027559,1.0822396949312063,133.51847040530515,7.141155055251459,499.8615775974507,8.117995969128666,8.11799596845672,-8.277240551841935e-11,True,0.0753018205527951,43.83612464371327,540,10,True,True
p1f_pilot_g001_t1_b1_p0,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1400.0,120.0,4.0,4,18.473339921264333,clustered,partly_aligned,33.192982633199165,24.49920856740736,8.298245658299791,3.8170169162394174,0.18298308423335985,0.9542542290598544,0.04574577105833996,-1.1819431544601855e-10,6.884927116930002e-11,331.4946664879917,327.25768581912,315.24313672292044,8.251120489929798,172.11791253789502,1.1100240742569283,88.81438321558487,7.14109641567287,83.30352932231014,7.873666621997927,7.873666621067304,-1.1819432225143045e-10,True,0.05037463161420419,26.752596035144045,540,10,True,True
p1f_pilot_g001_t1_b1_p1,p1f_pilot_g001,pilot_only,complete_factorial_2x2x2,1400.0,120.0,6.0,4,18.473339921264333,clustered,partly_aligned,49.789473948326304,36.748812849833485,8.298245658054384,5.725525374153527,0.27447462634071473,0.9542542290255879,0.04574577105678579,-8.23736264384441e-11,6.892653594065021e-11,347.24199973051685,340.88652872721144,322.86470508360367,8.251120489969221,172.1179125383843,1.1100240742964163,88.81438321607483,7.141096415672804,83.30352932230947,7.873666621752808,7.873666621104227,-8.237351973388417e-11,True,0.07556194741749778,40.12889405136954,540,10,True,True
p1f_pilot_g002_t0_b0_p0,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1000.0,20.0,4.0,5,25.062768141567176,mixed,offset,45.10201413647337,38.70395298183231,11.275503534118343,3.929411275277112,0.07058872520345016,0.982352818819278,0.01764718130086254,-1.2014059191933768e-10,6.967722907565882e-11,342.6706779470387,339.29284343894386,335.29318490479625,10.85930562054222,604.4970754756328,0.8596286495504689,104.51375939966505,9.99967697099175,499.98331607596765,10.667669486759678,10.667669485478058,-1.201405934947561e-10,True,0.022027757151931837,39.74072665333837,663,10,True,True
p1f_pilot_g002_t0_b0_p1,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1000.0,20.0,6.0,5,25.062768141567176,mixed,offset,67.65302120266881,58.055929470751266,11.275503533778135,5.8941169127089506,0.10588308780155453,0.982352818784825,0.01764718130025909,-8.50841804419152e-11,6.998927526105396e-11,364.0060169184964,358.9392651563487,352.939777355384,10.859305620573293,604.4970754768327,0.8596286495815387,104.51375940086552,9.999676970991755,499.9833160759672,10.667669486416068,10.66766948550842,-8.508410090625398e-11,True,0.03304163572749985,59.61108997799045,663,10,True,True
p1f_pilot_g002_t0_b1_p0,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1000.0,120.0,4.0,5,25.062768141567176,mixed,offset,43.254583298970715,33.425060457123166,10.813645824742679,3.7511968912196405,0.2488031092581166,0.9377992228049101,0.06220077731452915,-1.1943927791246978e-10,6.931243739337813e-11,340.84043181085985,337.5106996586059,320.7326867643233,10.88730690368568,164.1475941865768,0.8876452633152324,80.8179009759725,9.999661640370448,83.3296932106043,10.210107952714964,10.210107951495473,-1.1943950957012857e-10,True,0.022655721255830485,35.87565805875897,663,10,True,True
p1f_pilot_g002_t0_b1_p1,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1000.0,120.0,6.0,5,25.062768141567176,mixed,offset,64.88187494650913,50.137590683958784,10.813645824418188,5.626795336631875,0.3732046638744394,0.9377992227719791,0.062200777312406565,-8.438570212968936e-11,6.926582069199001e-11,361.26064771432175,356.26604948593314,331.09903014542357,10.88730690371823,164.14759418690497,0.8876452633477712,80.8179009763011,9.999661640370459,83.32969321060386,10.210107952386958,10.210107951525371,-8.438562665861711e-11,True,0.033983581883205716,53.81348708632258,663,10,True,True
p1f_pilot_g002_t1_b0_p0,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1400.0,20.0,4.0,5,25.062768141567176,mixed,offset,34.01247496976066,27.996156533858656,8.503118742440165,3.948806553171108,0.051193447302826225,0.987201638292777,0.012798361825706556,-1.1848351813559255e-10,6.965110812568003e-11,331.58408520013694,328.2044950986658,325.59554628130104,7.998387557064094,616.9556235060045,0.8558510162411328,116.97862195940245,7.14253654082296,499.9770015466021,7.896021300034235,7.896021299098688,-1.1848331148442015e-10,True,0.02196724501158087,28.931038769954426,663,10,True,True
p1f_pilot_g002_t1_b0_p1,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1400.0,20.0,6.0,5,25.062768141567176,mixed,offset,51.01871245314965,41.99423479932348,8.503118742191608,5.923209829544382,0.07679017095158847,0.9872016382573969,0.012798361825264745,-8.26616738021831e-11,6.94987864888848e-11,347.37612779869386,342.3067426464825,338.39331942062626,7.998387557095554,616.9556235076183,0.8558510162725875,116.97862196101526,7.142536540822967,499.977001546603,7.896021299782309,7.89602129912961,-8.266178664141959e-11,True,0.03295086751387544,43.39655815345316,663,10,True,True
p1f_pilot_g002_t1_b1_p0,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1400.0,120.0,4.0,5,25.062768141567176,mixed,offset,33.024259411326966,24.476054212804318,8.256064852831742,3.817282193197521,0.18271780727492248,0.9543205482993803,0.04567945181873062,-1.1811090994129358e-10,6.93589816836475e-11,330.6089207479733,327.26503544462986,315.2255785175468,8.018511390779294,167.52018429116885,0.875985880557194,84.19180626046075,7.142525510222099,83.32837803070811,7.652230186993322,7.6522301860895094,-1.1811094467334737e-10,True,0.02243534999070107,26.45729843819868,663,10,True,True
p1f_pilot_g002_t1_b1_p1,p1f_pilot_g002,pilot_only,complete_factorial_2x2x2,1400.0,120.0,6.0,5,25.062768141567176,mixed,offset,49.53638911554947,36.71408131792413,8.256064852591578,5.725923289590774,0.2740767109029335,0.954320548265129,0.04567945181715558,-8.22846420630204e-11,6.93647593095433e-11,345.9133811204984,340.89755316547706,322.8383677755327,8.018511390811835,167.52018429161242,0.8759858805897157,84.19180626090456,7.14252551022212,83.32837803070787,7.652230186749733,7.652230186120071,-8.228484101500811e-11,True,0.03365302498315259,39.68594765595087,663,10,True,True
p1f_pilot_g003_t0_b0_p0,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1000.0,20.0,4.0,6,18.808707627614503,edge_balanced,offset,45.331550664635756,38.74291744409226,11.332887666158939,3.929308586613205,0.07069141386718841,0.9823271466533012,0.017672853466797103,-1.2009833405546289e-10,6.975053085825276e-11,343.34541648355383,339.29803236981877,335.3510377055546,11.031308823956383,613.1638074885458,1.030049950142407,113.08839844423976,10.001258873813976,500.07540904430607,10.836354120888458,10.83635411958703,-1.200983544781626e-10,True,0.022391636969757656,39.94032285372286,330,9,True,True
p1f_pilot_g003_t0_b0_p1,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1000.0,20.0,6.0,6,18.808707627614503,edge_balanced,offset,67.99732599488931,58.11437616413032,11.332887665814885,5.893962879713102,0.10603712079709962,0.9823271466188502,0.01767285346618327,-8.503354039420448e-11,6.992388261617235e-11,365.0181247232753,358.9470485526611,353.0265565564902,11.031308823994525,613.1638074904588,1.0300499501805038,113.0883984461515,10.001258873814022,500.0754090443073,10.836354120545886,10.836354119624433,-8.503350165243143e-11,True,0.03358745545460806,59.91048427856533,330,9,True,True
p1f_pilot_g003_t0_b1_p0,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1000.0,120.0,4.0,6,18.808707627614503,edge_balanced,offset,43.48262162148956,33.45634547173531,10.87065540537239,3.750834945898278,0.2491650545792631,0.9377087364745695,0.06229126364481578,-1.193853141345791e-10,6.945144852270269e-11,341.51001752962713,337.51329569197406,320.76785446740774,11.066873943632304,166.59646594391182,1.0655552417798817,83.24667797915859,10.001318701852421,83.34978796475322,10.377504382406784,10.377504381167864,-1.1938516544884082e-10,True,0.022661215342509422,36.06195584095447,330,9,True,True
p1f_pilot_g003_t0_b1_p1,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1000.0,120.0,6.0,6,18.808707627614503,edge_balanced,offset,65.2239324302646,50.184518205881226,10.870655405044099,5.626252418649809,0.37374758185626833,0.9377087364416349,0.06229126364271139,-8.434623370116394e-11,7.006635027936078e-11,362.2650262924787,356.26994353598525,331.1517817000595,11.066873943672276,166.5964659442904,1.065555241819767,83.24667797953649,10.00131870185251,83.34978796475392,10.377504382079783,10.37750438120448,-8.434623133859187e-11,True,0.03399182301438941,54.0929337596215,330,9,True,True
p1f_pilot_g003_t1_b0_p0,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1400.0,20.0,4.0,6,18.808707627614503,edge_balanced,offset,34.246155993034904,28.03540082667609,8.561538998258726,3.9487033576437427,0.05129664283012346,0.9871758394109357,0.012824160707530865,-1.1846653866220969e-10,6.895012882967129e-11,332.25986806562673,328.20995681667625,325.65365082437864,8.16973703612842,628.8884863763918,1.025630664585331,128.78459245618802,7.1441063715430895,500.1038939202038,8.064967016406683,8.064967015451254,-1.1846663617338233e-10,True,0.02236497750914168,29.13613714071577,330,9,True,True
p1f_pilot_g003_t1_b0_p1,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1400.0,20.0,6.0,6,18.808707627614503,edge_balanced,offset,51.36923398803185,42.05310123853792,8.56153899800531,5.923055036253247,0.07694496424247145,0.9871758393755412,0.012824160707078576,-8.261978369968522e-11,6.964214675576847e-11,348.38980209693364,342.31493522349757,338.48047623521103,8.169737036167001,628.8884863789933,1.0256306646238509,128.7845924587868,7.144106371543151,500.10389392020653,8.064967016155606,8.06496701548928,-8.261976273169833e-11,True,0.033547466263087244,43.70420570959217,330,9,True,True
p1f_pilot_g003_t1_b1_p0,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1400.0,120.0,4.0,6,18.808707627614503,edge_balanced,offset,33.25713178018958,24.5082026987343,8.314282945047395,3.816913871440396,0.18308612903165022,0.954228467860099,0.045771532257912556,-1.1801151722501402e-10,6.923272082823984e-11,331.2809441344102,327.26860307388307,315.26127628836684,8.195349747990429,170.85370857888782,1.051200314093806,87.497987590715,7.144149433896623,83.35572098817282,7.820236033602555,7.820236032679678,-1.180113850857015e-10,True,0.022565263739750208,26.656768692772207,330,9,True,True
p1f_pilot_g003_t1_b1_p1,p1f_pilot_g003,pilot_only,complete_factorial_2x2x2,1400.0,120.0,6.0,6,18.808707627614503,edge_balanced,offset,49.88569766881659,36.76230404682411,8.314282944802764,5.725370806955111,0.2746291935381806,0.9542284678258518,0.045771532256363434,-8.22151976128301e-11,6.96911625990006e-11,346.9214162001599,340.9029046093569,322.8919144317758,8.195349748030354,170.85370857937073,1.051200314133683,87.49798759119689,7.144149433896671,83.35572098817383,7.820236033359985,7.820236032717043,-8.221524073130334e-11,True,0.033847895608346334,39.985153037816346,330,9,True,True
p1f_pilot_g004_t0_b0_p0,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1000.0,20.0,4.0,7,23.981511016469472,distributed,partly_aligned,43.80941589355865,38.670182639662926,10.952353973389663,3.9295002751279235,0.07049972535309232,0.9823750687819809,0.01762493133827308,-1.2025396650683362e-10,6.978555935291108e-11,342.0767773326737,339.2933894168996,335.2478876415488,10.707920698975881,596.8360461255061,0.7083312688363483,96.86406091545688,9.999589430139533,499.9719852100492,10.519194333168429,10.519194331903453,-1.2025404605097844e-10,True,0.06421748116162007,39.504109499395184,363,8,True,True
p1f_pilot_g004_t0_b0_p1,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1000.0,20.0,6.0,7,23.981511016469472,distributed,partly_aligned,65.71412383823866,58.005273957489,10.952353973039777,5.894250412485153,0.10574958802597371,0.9823750687475256,0.017624931337662287,-8.518780819644078e-11,7.011038392074339e-11,363.1151659969344,358.94008412328213,352.8718314604909,10.707920698999214,596.8360461265568,0.708331268859678,96.86406091650771,9.999589430139535,499.97198521004907,10.519194332822403,10.519194331926297,-8.51877312959513e-11,True,0.09632622174405014,59.25616424706975,363,8,True,True
p1f_pilot_g004_t0_b1_p0,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1000.0,120.0,4.0,7,23.981511016469472,distributed,partly_aligned,41.9657453685104,33.397945861222524,10.4914363421276,3.7515105877691806,0.24848941270898023,0.9378776469422951,0.06212235317724506,-1.195401971854082e-10,6.976663294830665e-11,340.25157985103783,337.51349264507496,320.70593380154446,10.729432560384497,161.98508987656024,0.7298625825260063,78.65786246750224,9.999569977858492,83.327227409058,10.062894962759458,10.062894961556536,-1.1954037190500416e-10,True,0.06572830551669995,35.54821577114675,363,8,True,True
p1f_pilot_g004_t0_b1_p1,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1000.0,120.0,6.0,7,23.981511016469472,distributed,partly_aligned,62.948618050760615,50.096918790111324,10.491436341793436,5.627265881456244,0.37273411905082354,0.937877646909374,0.06212235317513726,-8.45113238649257e-11,6.992698423605707e-11,360.3773697745748,356.27023896563736,331.0589007012627,10.729432560408913,161.985089876739,0.7298625825504035,78.65786246768147,9.99956997785851,83.32722740905754,10.062894962429132,10.062894961578703,-8.451137209333856e-11,True,0.09859245827442464,53.32232365490866,363,8,True,True
p1f_pilot_g004_t1_b0_p0,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1400.0,20.0,4.0,7,23.981511016469472,distributed,partly_aligned,32.72197494889792,27.962143663692355,8.18049373722448,3.9488959923184686,0.05110400815597126,0.9872239980796171,0.012776002038992816,-1.1860995345613912e-10,6.93227628089659e-11,330.99103910772607,328.20479090728264,325.55002947229815,7.848026174406955,606.4306935209526,0.7055764967888069,106.46933248017966,7.142449677618148,499.96136104077283,7.747759776931517,7.747759776012556,-1.1860988644824048e-10,True,0.06398399919834219,28.701666078728763,363,8,True,True
p1f_pilot_g004_t1_b0_p1,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1400.0,20.0,6.0,7,23.981511016469472,distributed,partly_aligned,49.082962421803245,41.94321549406201,8.180493736967207,5.923343988265413,0.07665601223123844,0.9872239980442354,0.01277600203853974,-8.277518022866322e-11,6.996059741420865e-11,346.4865586600633,342.3071863594078,338.3250442070879,7.848026174430631,606.4306935225536,0.705576496812463,106.46933248178343,7.142449677618168,499.9613610407702,7.7477597766772135,7.747759776035893,-8.277499467581262e-11,True,0.0959759987954385,43.05249911660536,363,8,True,True
p1f_pilot_g004_t1_b1_p0,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1400.0,120.0,4.0,7,23.981511016469472,distributed,partly_aligned,31.73676636284921,24.4481912497868,7.934191590712302,3.817601416178141,0.18239858429451727,0.9544003540445353,0.04559964607362932,-1.181645892245342e-10,6.932009997194548e-11,330.01971260974756,327.2669726077526,315.19836509776513,7.863501014676579,164.5830351472192,0.7210653239831273,81.25801836296347,7.142435690693452,83.32501678425572,7.504928152436889,7.5049281515500725,-1.181646012020476e-10,True,0.06510023663690845,26.16194374200947,363,8,True,True
p1f_pilot_g004_t1_b1_p1,p1f_pilot_g004,pilot_only,complete_factorial_2x2x2,1400.0,120.0,6.0,7,23.981511016469472,distributed,partly_aligned,47.605149542778975,36.67228687340421,7.934191590463162,5.726402124061682,0.27359787643250466,0.9544003540102803,0.04559964607208411,-8.236444859477388e-11,6.985352375798457e-11,345.0295689131455,340.9004589101611,322.797547645875,7.8635010147010895,164.58303514740217,0.7210653240076128,81.25801836314709,7.1424356906934765,83.32501678425508,7.504928152190918,7.50492815157278,-8.236433671265528e-11,True,0.09765035495343,39.2429156116697,363,8,True,True
p1f_pilot_g005_t0_b0_p0,p1f_pilot_g005,pilot_only,complete_factorial_2x2x2,1000.0,20.0,4.0,8,29.202175319215687,clustered,partly_aligned,43.33802927282022,38.698607746660954,10.834507318205056,3.9294253623459348,0.07057463813480855,0.9823563405864837,0.017643659533702137,-1.2018582656869725e-10,6.907224817686588e-11,342.08286773029363,339.29011344947196,335.2834316397414,10.709674786943765,596.2888204953853,0.7107284203902898,96.3439029976211,9.998946366553476,499.9449174977642,10.520716932573407,10.520716931308966,-1.201858204583479e-10,True,0.011718881073136345,39.56087316615512,297,8,True,True
p1f_pilot_g005_t0_b0_p1,p1f_pilot_g005,pilot_only,complete_factorial_2x2x2,1000.0,20.0,6.0,8,29.202175319215687,clustered,partly_aligned,65.0070439071747,58.047911617977974,10.834507317862451,5.894138043312188,0.10586195719850439,0.9823563405520314,0.017643659533084066,-8.511546097563401e-11,6.978696569616866e-11,363.12430159337623,358.935170172141,352.9251474577579,10.70967478696915,596.2888204967747,0.7107284204156787,96.34390299901285,9.998946366553472,499.9449174977619,10.520716932229371,10.520716931333896,-8.511546307772654e-11,True,0.017578321609050818,59.34130974720706,297,8,True,True
p1f_pilot_g005_t0_b1_p0,p1f_pilot_g005,pilot_only,complete_factorial_2x2x2,1000.0,120.0,4.0,8,29.202175319215687,clustered,partly_aligned,41.49206040321815,33.420768706359745,10.373015100804537,3.751246543717346,0.24875345676087163,0.9378116359293365,0.06218836419021791,-1.195543802845478e-10,6.936922219461848e-11,340.25367501622105,337.5083254597762,320.72646249506283,10.730746312486078,161.82157040300822,0.7318499396001642,78.50026598798127,9.998896372885913,83.32130441502697,10.063418754055263,10.063418752852137,-1.195544493108731e-10,True,0.011470789523059466,35.65676274406249,297,8,True,True
p1f_pilot_g005_t0_b1_p1,p1f_pilot_g005,pilot_only,complete_factorial_2x2x2,1000.0,120.0,6.0,8,29.202175319215687,clustered,partly_aligned,62.238090602860154,50.131153057812185,10.373015100476692,5.626869815378477,0.37313018512853213,0.9378116358964128,0.062188364188088686,-8.450149839115777e-11,6.896968169909869e-11,360.38051252236147,356.26248818768903,331.08969374152946,10.730746312512675,161.82157040326877,0.7318499396267715,78.5002659882427,9.998896372885904,83.32130441502606,10.063418753726912,10.063418752876537,-8.450167787024843e-11,True,0.01720618428208809,53.48514411427917,297,8,True,True
